SA4_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
111,38211,28328,24653,30699,34070,32360,24365,16986,7262,236933,236,142,297,208,141,67,49,19,4,1159,461,307,553,246,129,85,31,9,4,1832,28,22,27,23,24,28,15,11,4,190,3,6,8,8,5,0,0,0,0,34,27,19,42,20,13,13,10,7,0,147,90,154,212,188,174,120,53,17,3,1009,121,179,262,220,189,129,62,23,6,1194,17200,13022,12567,9689,8279,6336,3175,1567,580,72409,4934,3861,3298,3162,3352,2868,1953,1540,862,25824,61505,46363,42230,44838,46732,42233,29772,20202,8728,342601,392,492,635,642,604,466,218,53,15,3514,9116,6522,5766,8325,10354,10856,10268,6053,2787,70050,0,0,0,0,0,4,0,0,0,4,1218,813,735,841,984,964,893,564,230,7247,29,35,21,35,20,12,22,15,10,196,14350,10083,8855,9535,10478,9693,7678,4432,1848,76943,22,19,14,10,34,38,43,34,22,238,664,413,417,511,587,537,453,394,128,4092,170,108,124,152,178,158,138,73,23,1131
112,22789,14398,10919,16683,22054,21813,17225,12745,5288,143912,171,69,129,126,118,114,24,8,0,764,71,46,66,58,29,21,11,4,0,297,120,25,34,114,73,57,33,15,11,473,23,11,12,20,21,13,4,0,0,99,44,48,48,29,42,42,15,14,3,287,179,137,205,318,321,244,66,25,7,1502,247,189,263,365,382,294,91,39,7,1885,13959,7278,6685,7850,7863,6976,2892,1316,580,55404,4448,2548,2257,2668,3012,2753,1618,1255,613,21173,42353,24852,20778,28562,34326,32745,22083,15410,6510,227615,398,210,315,554,599,653,351,47,11,3130,4336,3043,2368,3978,5902,7391,7570,4786,2528,41898,0,0,0,0,0,0,0,0,0,0,285,163,196,213,293,401,360,203,110,2206,0,0,0,0,0,0,3,3,3,23,9217,5538,4243,5374,6997,7411,5932,3750,1538,49994,16,27,15,12,35,43,34,31,11,233,89,39,39,77,123,103,74,54,29,620,231,140,149,181,191,255,180,107,43,1480
113,23334,14774,11737,14446,16557,14952,10925,7130,2775,116631,146,52,188,110,55,19,11,0,0,586,225,125,183,140,77,30,13,0,0,798,3,3,0,4,5,3,4,0,3,33,8,4,6,0,0,0,0,0,0,21,206,112,241,110,78,60,17,10,8,846,19,61,53,50,44,38,11,0,3,292,239,177,300,165,126,104,30,11,11,1158,5535,3521,2943,2376,2019,1539,691,271,79,18970,2372,1770,1540,1462,1460,1140,791,552,255,11340,31941,20515,17007,18830,20398,17846,12485,7980,3126,150120,103,87,160,155,100,73,35,9,5,716,4785,3287,2978,3646,4510,5124,4361,2572,1181,32441,0,0,0,0,0,0,0,0,0,0,317,194,174,234,221,235,189,88,27,1674,94,92,68,34,52,21,29,15,3,412,11122,6601,5418,5543,6438,5752,4373,2890,1151,49290,24,3,10,15,0,16,15,11,0,99,57,23,34,48,39,36,32,21,11,302,80,29,48,58,56,85,54,29,7,453
114,15526,9202,6636,10467,13530,14633,13544,8342,2883,94765,36,10,40,31,25,17,12,0,0,167,47,25,30,43,24,16,7,3,0,192,13,10,12,15,25,59,47,12,3,189,3,6,0,11,0,0,0,0,0,32,9,3,12,0,3,0,0,0,0,26,82,68,59,111,100,66,38,15,0,554,94,78,70,121,111,77,38,15,0,612,6640,3785,2988,3315,3589,3527,2116,981,342,27297,2396,1557,1231,1468,1695,1556,1306,941,496,12636,24949,14774,11120,15680,19223,20065,17145,10313,3737,137003,205,148,158,225,232,241,116,34,5,1360,4637,2669,2121,3296,4694,5911,6956,4201,1740,36223,0,0,0,0,0,0,0,0,0,0,321,166,145,237,231,336,368,196,65,2065,35,35,32,12,21,13,9,10,4,169,5334,3257,2552,3043,4165,4569,4582,2541,795,30838,25,12,16,11,26,40,36,18,8,193,130,78,57,124,138,116,190,98,25,971,136,48,81,106,96,117,132,60,26,803
115,30977,20418,12944,21666,22607,19167,11916,5601,2641,147935,1297,764,720,1108,1027,563,221,92,22,5813,1033,672,548,672,604,378,137,48,16,4103,51,19,27,42,56,54,17,9,0,284,5,4,6,0,6,0,0,0,0,16,247,214,174,206,185,98,46,32,5,1215,152,171,154,149,237,155,77,16,8,1122,408,385,334,358,428,249,123,50,11,2353,7465,5104,4109,4960,4852,3720,1538,578,234,32563,2492,1763,1343,1702,1772,1562,843,444,228,12155,44530,29760,20627,31403,32417,26475,15083,6922,3192,210413,885,640,703,1156,1067,980,473,135,48,6090,6536,4368,2628,4939,5911,5239,5020,2416,1167,38224,8,7,7,3,3,5,0,3,0,39,757,492,424,549,587,635,536,234,118,4332,166,73,75,73,38,35,17,25,10,507,14561,9372,5653,8387,9440,7424,5302,2400,832,63365,43,19,37,23,30,47,21,18,4,244,751,509,274,531,666,372,316,158,45,3616,92,82,55,73,87,81,36,31,9,537
116,45076,27754,27278,29578,27631,22943,13028,6884,2390,202556,4527,1934,4244,3472,1996,1011,417,154,27,17791,5386,2697,3283,2615,1969,1032,458,125,28,17598,24,19,14,28,21,22,15,0,5,146,0,13,0,6,3,0,0,0,0,18,1673,1012,2131,1039,526,293,140,63,5,6883,178,188,236,209,203,109,46,13,0,1173,1849,1207,2363,1245,724,402,189,73,12,8074,9441,5492,5864,4871,3623,2165,889,378,103,32827,4754,2935,3093,2720,2262,1725,968,602,209,19265,72028,42642,46983,45533,39126,29907,16192,8319,2791,303525,947,611,904,1130,946,776,370,115,37,5834,6095,3885,3666,5245,5409,4995,4031,1987,707,36031,29,20,26,27,23,20,16,6,0,174,947,621,596,635,642,580,327,138,49,4544,26,17,15,19,8,17,10,0,0,107,21308,13651,12711,13795,13179,11266,7776,3558,1524,98778,185,133,152,135,134,121,58,21,6,950,1144,701,718,915,867,665,578,366,102,6049,199,151,135,194,159,164,113,64,24,1196
117,12670,13313,25876,19590,14338,11807,8751,5569,1908,113816,345,653,1815,488,235,168,62,21,9,3805,1355,1408,2313,1139,712,491,237,61,7,7725,305,238,555,405,313,361,297,245,111,2834,10,9,22,12,8,7,0,0,0,76,26,50,143,31,15,18,0,3,0,296,78,130,399,310,207,148,57,19,8,1355,115,197,561,356,231,173,58,26,8,1719,7891,13511,25956,15788,9340,5893,2319,948,245,81896,3511,6253,11055,6037,4128,3079,1659,945,417,37078,27182,38234,73736,46321,31015,23256,13907,8112,2785,264542,847,3425,7041,3702,1650,1363,737,316,112,19188,1534,1639,3467,3046,2786,2594,2173,1064,517,18822,40,28,48,31,45,32,19,5,3,248,119,286,511,305,210,172,115,55,15,1790,0,3,0,0,0,0,0,0,0,5,7309,6575,13936,9163,7089,5493,4103,2381,995,57039,0,7,14,19,11,9,4,0,0,69,1392,807,1347,1593,1668,1058,1276,1482,495,11121,25,26,43,54,58,51,41,14,5,319
118,18973,13736,23078,19694,15718,12847,9954,7202,3469,124680,163,304,514,220,152,105,72,26,0,1561,461,665,816,379,280,164,82,20,6,2869,4732,2428,2576,3214,2943,3271,2128,1396,1108,23789,3,3,6,7,9,0,0,0,0,22,20,41,55,23,16,12,7,3,0,174,47,87,193,127,124,67,27,14,5,703,75,129,251,157,151,85,41,18,5,904,8637,9485,14467,10364,6566,4524,2192,1017,375,57616,4357,4468,7374,5203,3664,2816,1925,1209,726,31751,37911,32457,50516,40288,30369,24553,16676,11042,5734,249544,394,974,1071,944,743,678,409,179,51,5449,3543,2222,3411,3856,3778,3228,2955,1792,997,25784,17,14,14,20,23,13,5,9,5,110,92,157,198,178,133,110,84,38,20,1013,0,0,0,0,0,3,3,0,0,8,11214,6657,12109,9471,7647,5537,4718,3092,1592,62033,0,3,9,3,7,10,7,5,0,54,1705,1121,1030,1396,1750,1251,1078,1168,525,11012,33,11,43,63,33,32,41,24,12,294
119,52771,34609,35474,42423,40838,35712,27919,20630,9184,299555,1621,1907,4580,1535,801,574,246,120,25,11404,22431,11438,14446,9455,6147,3555,1531,522,140,69665,64,55,72,80,79,114,74,51,29,618,3,3,4,5,7,0,0,0,0,30,246,212,542,163,97,61,18,13,0,1350,247,194,313,284,262,197,72,29,10,1612,502,410,863,449,369,253,89,35,8,2996,12756,10924,13218,9970,10743,6949,3067,2001,639,70261,8073,5431,6431,5233,4980,3805,2327,1873,1164,39306,102401,68422,80215,74081,69543,54540,36749,26196,11456,523610,3386,3537,5532,4805,4840,4486,1953,1006,409,29961,3813,2920,2950,3849,4928,5902,5656,3852,2949,36820,40,17,35,26,16,14,12,3,0,160,1085,837,884,852,978,945,650,383,189,6805,3,0,12,3,6,4,3,6,7,49,23711,15867,16044,17029,17151,14850,11485,7851,3744,127734,79,58,67,65,48,52,33,28,8,435,10815,6837,5679,8587,9218,5778,6378,5237,1507,60036,202,124,168,200,211,157,129,101,39,1331
120,24540,15069,20930,23963,20422,16505,12249,9146,4025,146854,1694,1813,4783,1474,887,586,281,175,56,11754,890,745,1285,716,492,352,167,56,20,4733,129,66,106,137,120,139,61,37,28,808,3,9,0,6,5,0,0,0,0,21,63,111,272,61,43,15,4,5,0,576,112,143,269,215,178,146,47,8,3,1133,179,259,549,282,222,161,59,18,3,1727,10335,9288,13743,10861,8544,6215,2261,1049,395,62695,3834,3029,4839,3775,2977,2249,1323,958,559,23540,42723,31819,48738,43080,35708,27535,16973,11795,5199,263561,878,1376,2930,2007,1736,1508,749,390,179,11749,2650,1521,2148,3031,3200,2916,2633,1307,905,20307,14,6,20,10,16,11,0,0,0,79,316,242,456,340,286,261,183,92,67,2240,4,3,6,4,8,10,0,4,0,38,14624,8399,10416,11663,11497,8756,7070,5304,2690,80426,16,16,15,16,13,9,14,10,3,114,1946,1141,898,1612,2000,981,1175,1314,436,11505,76,35,125,111,67,72,55,47,19,602
121,42408,23442,24891,32958,31744,25495,18934,12426,6896,219191,1442,782,2458,1385,718,354,186,82,17,7433,686,434,992,579,430,324,130,64,13,3651,1087,844,530,689,995,1123,574,402,214,6449,0,0,6,0,0,5,0,0,0,15,177,129,262,137,118,60,38,13,9,934,247,194,313,337,309,237,103,51,24,1813,424,326,577,471,427,303,138,65,27,2762,16696,12920,16367,15603,13268,10021,5057,2420,924,93277,5141,3813,5257,4712,4061,3389,2147,1435,953,30903,69004,43656,53317,58696,53489,42411,27810,17160,9134,374664,1211,867,2260,2653,1956,1456,900,335,103,11741,10650,5901,4578,7667,9777,7775,7756,4926,2944,61970,10,3,3,0,0,0,0,3,0,18,629,456,587,667,637,584,405,192,87,4254,3,4,3,5,9,6,3,5,3,46,18721,10350,9752,12618,12548,9134,6926,4291,2037,86381,70,22,46,54,42,53,49,26,8,366,932,574,531,781,890,500,383,339,127,5057,52,50,56,98,57,52,40,28,11,450
122,29641,15099,16139,23706,22142,17914,14162,9209,4898,152915,172,159,361,170,120,58,28,17,4,1089,222,176,227,196,175,87,40,8,6,1128,152,71,86,154,122,113,80,47,16,857,0,0,0,4,0,0,0,0,0,8,52,94,160,38,29,20,11,5,5,404,135,93,156,148,160,107,37,14,3,856,190,193,321,189,188,127,46,17,9,1274,12850,6989,9090,10387,7870,5594,2965,1483,642,57884,3559,2088,2726,2913,2491,2027,1344,919,662,18730,47245,25166,29575,38582,33857,26377,18821,11760,6250,237639,407,353,580,804,724,527,227,79,13,3706,7166,3573,2941,5802,7055,6110,6210,3956,2278,45098,4,0,0,5,0,0,0,0,0,11,331,197,276,249,298,299,221,131,78,2084,0,0,0,0,0,0,0,0,4,9,14220,6940,6225,8770,9108,6307,5063,3224,1437,61304,12,3,12,7,15,12,10,9,6,87,679,365,358,556,608,441,312,219,103,3635,105,64,100,113,92,75,52,20,13,639
123,35309,23862,20989,23860,24696,21696,11274,5408,1965,169069,1142,570,946,942,648,311,134,41,13,4739,2862,1393,1559,1338,1029,471,203,52,13,8914,27,19,22,19,18,27,6,5,4,144,9,6,4,0,8,3,0,0,0,32,162,104,217,111,66,43,17,10,5,731,110,98,131,142,105,75,23,6,4,696,275,207,353,258,182,118,43,16,6,1460,9059,5593,5123,4251,3432,2431,914,370,103,31275,4009,2515,2142,2047,2013,1587,861,588,381,16143,53432,34713,31762,33443,32709,27088,13577,6540,2504,235766,831,603,773,921,758,588,295,85,26,4888,8449,5630,5375,6784,7262,7507,5693,2490,984,50175,27,15,25,14,13,10,4,4,0,104,734,422,416,493,513,518,397,171,54,3706,122,95,91,54,67,21,27,24,5,515,16750,10474,9478,10151,9985,8897,5780,2456,817,74796,29,19,28,26,37,37,20,16,3,211,880,511,587,638,643,494,327,138,34,4261,154,128,222,220,195,192,173,77,36,1391
124,40817,26891,24608,28092,29610,26471,14992,7918,3237,202630,503,295,476,411,340,225,89,37,8,2384,1013,550,661,519,393,271,135,44,5,3592,21,16,23,36,36,53,37,14,6,237,14,12,9,5,13,6,0,0,0,63,203,141,252,103,92,47,21,12,0,875,164,150,224,263,241,182,84,25,11,1339,380,315,481,380,346,230,103,35,11,2277,13064,8474,8147,7263,6278,4917,2071,844,287,51344,4708,3453,3123,3031,3007,2573,1501,817,444,22660,60926,40338,37927,40295,40562,35195,19057,9740,4003,288049,445,332,582,614,545,486,253,62,12,3333,9126,5797,5757,7539,8453,8882,6848,3431,1556,57389,23,12,23,16,15,15,8,7,4,113,799,568,595,541,606,718,509,227,102,4672,207,154,121,85,76,45,53,21,15,774,19134,12083,11027,11511,11689,10428,7264,3209,1127,87467,46,29,40,38,57,72,59,27,10,380,830,492,465,574,619,495,421,258,74,4233,141,124,101,125,132,147,109,61,17,964
125,36058,24935,27098,27954,26603,23963,17530,11615,5022,200777,6034,3180,11129,4431,2085,1271,536,262,47,28982,16360,9202,10588,7193,4674,2538,1169,392,57,52161,47,19,43,43,31,37,26,19,10,278,0,6,4,0,3,5,0,0,0,15,562,750,1886,365,132,89,33,13,3,3828,389,332,580,417,318,229,106,51,10,2432,951,1086,2468,784,452,317,137,65,17,6274,9833,8176,10284,7886,7716,4708,2049,1098,292,52049,5947,4877,6786,4523,3804,2699,1630,1324,845,32432,78336,54220,71846,56428,49492,38272,24180,15468,6478,394710,2405,2247,3529,3307,3663,3315,1475,637,291,20870,3294,2289,2690,3256,3773,4231,4217,2760,1728,28229,61,30,42,36,54,45,25,14,4,316,1106,727,990,965,871,821,508,291,116,6394,106,63,100,52,39,24,20,17,7,428,19933,12332,13928,14073,13181,11212,9006,5548,2502,101716,70,39,64,58,45,55,44,26,14,411,1694,1038,1139,1490,1354,1011,1063,805,230,9834,132,82,153,143,123,128,71,41,14,887
126,17611,11914,10789,13803,14013,11810,8426,6557,3276,98189,870,649,1407,730,626,380,147,73,38,4915,616,482,721,450,274,203,77,36,5,2870,63,38,44,85,65,100,84,112,229,821,0,0,6,0,0,0,0,0,0,7,104,99,179,80,53,29,6,4,0,561,81,93,120,122,114,86,40,18,6,675,193,190,302,210,168,118,45,22,5,1242,6028,7207,6773,5359,5279,3704,1605,904,268,37135,1738,1879,1773,1357,1400,1144,720,545,299,10856,27870,23362,23122,23103,22977,18271,11493,8465,4191,162845,740,804,1485,1343,1117,920,564,251,79,7304,2662,1806,1386,2082,2761,2586,2252,1620,1094,18256,4,0,5,3,0,0,0,0,0,22,618,435,546,496,505,518,314,191,117,3741,73,41,53,31,17,42,12,20,8,298,8605,5651,4786,5881,6061,4872,3714,2556,1378,43512,29,15,23,33,13,27,16,12,14,185,703,441,369,532,686,385,345,297,93,3854,29,30,24,43,37,36,24,15,12,244
127,43486,30542,27426,30153,30621,24929,16139,9496,2826,215616,2218,1233,1991,1792,1564,744,296,114,13,9963,9045,4287,4558,3633,2691,1515,616,164,30,26528,6,4,11,10,9,16,11,3,0,56,0,4,6,0,0,4,0,0,0,9,170,92,232,109,54,37,21,6,0,723,1088,832,730,585,546,353,208,77,17,4433,1254,923,966,692,600,393,225,85,21,5164,6640,5253,4774,3615,3410,2271,895,532,124,27519,5706,3604,3492,3149,3084,2427,1477,884,348,24165,78687,53211,50261,51491,50838,37822,21702,12533,3794,360343,8411,6933,6533,7242,8686,7455,3121,1307,704,50401,3383,2626,2613,3002,3668,3635,2937,1806,702,24373,1886,1192,1389,1255,1318,1175,732,408,123,9490,988,684,662,639,611,604,339,160,68,4750,8,4,0,0,7,4,4,0,0,27,25423,17520,15590,15969,16799,14131,10167,6158,2114,123857,28,17,34,29,15,35,28,13,4,210,3658,2429,2478,2969,2846,2390,1870,1035,341,20028,192,168,150,182,188,173,147,75,23,1294
128,29656,19256,17396,22531,22753,19912,13260,8948,3790,157495,168,133,210,165,135,98,47,18,11,980,374,279,271,230,228,166,61,24,9,1640,37,27,26,58,43,62,42,11,3,309,5,0,0,0,4,0,0,0,0,8,24,24,51,14,9,11,5,6,0,142,37,45,81,81,85,54,17,3,0,413,60,65,136,102,92,71,19,6,0,566,7485,5124,5679,5178,4584,3441,1582,823,285,34179,2203,1632,1884,1691,1723,1432,987,782,492,12831,40248,26775,25926,30380,30024,25520,16126,10674,4596,210272,233,201,352,480,455,349,195,65,15,2355,6549,4025,3848,5847,6299,6838,5973,3558,2105,45042,4,0,0,0,0,0,0,0,0,8,723,430,414,505,611,527,396,218,94,3915,38,31,42,13,29,3,7,5,0,167,13888,8409,6896,8317,8913,7390,5401,3031,1476,63715,85,31,46,52,49,38,36,12,7,356,1962,1215,876,1401,1625,955,674,396,110,9207,47,34,32,32,49,30,30,38,13,310
197,0,0,0,7,6,22,28,23,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,7,0,0,20,0,0,0,0,3,0,3,5,0,13,4,3,0,11,11,25,27,25,0,115,0,0,0,3,0,6,4,5,0,14,9,0,0,8,6,11,17,10,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,10,4,10,10,16,24,37,10,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0
199,510,803,1037,887,835,945,616,148,74,5855,11,8,52,14,6,3,3,0,0,94,63,40,85,37,27,4,0,0,0,254,0,5,9,6,6,9,3,0,3,37,0,5,4,0,3,0,0,0,0,9,0,0,8,0,0,0,0,0,0,9,3,16,27,21,13,18,5,0,0,99,3,23,38,23,15,18,5,0,0,118,373,695,719,437,351,261,152,30,7,3027,211,470,657,651,624,409,181,55,35,3289,1181,2077,2655,2102,1894,1676,971,240,124,12915,5,35,55,24,30,30,20,7,0,214,77,100,149,178,197,291,265,61,22,1337,0,0,0,0,0,0,0,0,0,8,7,12,21,8,4,8,13,4,0,84,0,0,0,0,0,0,0,0,0,0,113,205,344,233,248,249,184,52,14,1643,0,0,0,0,0,0,0,0,0,4,0,11,16,16,20,9,3,0,0,80,3,0,5,13,7,3,3,0,0,35
