POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA2176,3,14,0,134,0,0,0,0,0,4,0,3,0,10,63,81,0,0,0,0,0,0,0,0,0,36,38,77,292,73,63,187,104,312,51,223,148,1991,134,3574
POA2177,0,0,0,36,0,0,0,0,0,0,0,0,4,5,10,20,0,0,0,0,0,0,0,0,0,8,12,19,116,21,15,64,49,104,20,67,43,537,29,1057
POA2178,0,4,0,36,0,0,0,0,0,0,0,0,3,0,6,14,0,0,4,0,0,0,0,0,0,7,0,11,41,21,9,22,8,29,7,24,9,162,14,347
POA2179,0,4,0,131,0,0,5,0,0,0,0,0,0,0,24,32,0,0,6,0,0,0,0,0,0,8,11,17,382,31,32,151,69,118,25,57,22,383,43,1319
POA2190,0,6,0,67,0,0,3,0,0,0,0,0,0,4,32,44,0,0,0,0,0,0,0,0,0,14,14,28,124,28,26,75,34,125,26,78,46,697,59,1321
POA2191,0,5,0,25,0,0,0,0,0,0,0,0,0,6,8,19,0,0,0,0,0,0,0,0,0,8,0,8,57,13,6,29,25,35,10,26,19,239,23,475
POA2192,0,0,0,66,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,0,0,0,5,15,17,150,37,25,84,43,108,16,65,52,427,48,1049
POA2193,3,5,0,244,0,0,0,0,0,0,0,0,0,4,42,54,0,0,0,0,0,0,0,0,0,10,13,30,386,84,54,197,115,177,41,111,63,602,65,1889
POA2194,0,4,0,87,0,0,0,0,0,0,0,0,0,14,58,74,0,0,0,0,0,0,0,0,0,14,31,45,303,119,88,216,120,228,62,201,106,880,108,2434
POA2195,0,4,0,31,0,0,0,0,0,0,0,3,3,4,35,46,0,0,5,0,0,0,0,0,4,10,19,31,108,40,35,89,31,159,34,123,73,550,69,1318
POA2196,4,5,0,87,0,0,0,0,0,6,0,0,0,8,56,74,0,0,0,0,0,0,0,0,4,19,20,49,183,53,40,131,69,190,42,146,86,974,89,1994
POA2197,3,0,0,23,0,0,0,0,0,0,0,0,3,6,13,20,0,0,0,0,0,0,0,0,0,4,3,6,42,9,10,23,6,44,6,38,18,297,21,527
POA2198,0,3,0,29,0,0,0,0,0,0,0,0,0,4,21,29,0,0,0,0,0,0,0,0,0,5,9,13,58,22,8,27,20,51,10,37,22,351,30,640
POA2199,0,0,0,42,0,0,0,0,0,0,0,0,5,3,19,31,0,0,0,0,0,0,0,0,0,5,13,25,123,34,33,70,30,119,20,74,60,543,42,1150
POA2200,0,9,0,99,6,4,0,0,0,0,0,0,0,8,86,112,0,0,0,0,0,0,0,0,3,23,38,66,316,99,65,182,108,338,78,205,128,1316,148,2989
POA2203,0,0,0,303,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,0,0,0,5,7,11,547,67,11,222,59,138,34,76,37,282,45,1511
POA2204,4,0,0,661,5,0,0,0,7,0,5,0,0,3,89,99,3,0,0,0,4,0,0,0,0,3,13,27,1065,110,19,404,122,236,45,137,42,602,114,2887
POA2205,0,8,0,446,3,3,0,0,0,0,0,0,0,0,86,103,7,0,0,0,0,0,0,0,0,9,25,42,1007,198,58,393,176,304,76,227,51,593,121,3219
POA2206,4,12,0,232,0,0,3,0,0,3,0,0,0,7,43,54,0,0,0,0,0,0,0,0,0,17,9,27,281,39,28,132,52,109,30,97,57,806,56,1693
POA2207,0,7,3,254,5,0,0,0,3,0,0,0,0,4,54,69,0,0,3,0,0,5,0,0,0,18,20,43,424,81,22,215,81,214,47,134,58,995,83,2350
POA2208,0,5,0,79,4,0,0,0,0,0,0,0,0,0,23,30,0,0,0,0,0,0,0,0,0,3,7,13,139,45,22,53,32,99,26,65,30,550,35,1088
POA2209,0,6,0,71,0,0,0,0,0,0,0,0,0,10,38,48,0,0,0,0,0,0,0,0,0,6,10,18,180,49,23,82,32,112,34,73,37,654,53,1331
POA2210,0,14,0,243,0,0,0,0,0,0,0,0,6,14,64,83,0,0,0,0,0,0,0,5,0,18,25,46,435,78,51,194,102,249,46,186,90,1387,102,2926
POA2211,0,4,0,154,0,0,0,0,0,0,0,3,3,10,43,56,0,0,0,0,0,0,0,0,0,5,9,14,256,53,22,137,66,141,31,85,60,620,56,1535
POA2212,0,6,0,127,0,0,0,0,0,0,0,4,0,0,23,30,0,0,5,0,0,0,0,0,0,7,12,21,218,35,28,103,69,146,32,81,36,497,49,1282
POA2213,3,8,0,231,0,0,0,0,0,0,0,0,0,3,46,62,0,0,0,0,0,0,0,0,0,12,12,23,333,55,32,175,94,171,55,126,59,782,67,1934
POA2214,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,3,0,5,48,11,9,21,13,36,9,18,10,181,10,371
POA2216,4,12,0,291,5,4,4,0,0,4,0,0,3,4,65,82,0,0,4,0,3,0,0,0,7,5,19,37,591,196,48,319,98,297,57,210,63,878,94,2839
POA2217,0,11,0,270,4,0,4,0,0,3,0,0,0,3,68,85,5,0,0,0,0,0,0,5,6,12,17,37,588,156,56,318,116,267,53,185,65,885,101,2806
POA2218,0,3,0,136,0,0,0,0,4,0,0,0,0,4,38,49,0,0,0,0,0,0,0,0,0,8,12,22,277,76,28,179,64,154,36,108,37,563,62,1573
POA2219,0,13,0,177,0,0,0,0,4,3,0,0,0,5,30,48,0,0,0,0,0,0,0,0,0,7,13,21,255,59,14,126,46,123,18,104,35,575,60,1416
POA2220,0,3,0,191,4,0,0,6,3,3,0,3,6,9,94,124,0,0,4,0,0,0,0,0,0,9,21,43,511,240,92,399,146,307,78,276,106,1212,136,3506
POA2221,3,20,0,219,3,0,0,0,0,0,0,0,0,4,37,49,0,0,0,0,0,0,0,0,0,12,10,26,191,64,23,133,49,111,24,118,41,611,50,1411
POA2222,0,4,0,98,0,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,9,11,204,67,17,125,55,120,29,89,43,423,43,1211
POA2223,4,34,0,315,0,0,0,0,0,0,0,0,0,3,43,47,0,0,0,0,0,0,0,0,0,10,8,17,398,89,27,206,94,169,37,144,60,805,61,2088
POA2224,3,35,0,221,0,0,0,0,0,0,0,0,0,7,37,42,3,0,0,0,0,0,0,0,0,7,4,23,188,92,17,117,32,99,20,121,29,708,45,1473
POA2225,0,4,0,80,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,5,5,5,86,14,5,38,15,42,14,50,12,195,20,472
POA2226,0,3,0,201,0,0,0,0,0,0,0,0,0,4,20,25,0,0,0,0,0,0,0,0,0,6,6,14,262,63,11,132,47,113,23,72,24,441,32,1210
POA2227,0,9,0,211,0,0,0,0,0,0,0,0,0,4,37,41,0,0,0,0,0,0,0,0,0,12,0,13,278,69,14,148,60,105,18,105,27,602,50,1476
POA2228,0,20,0,289,0,4,0,3,0,0,0,0,5,6,47,64,3,0,0,0,0,0,0,0,0,12,10,26,479,98,26,231,72,160,59,132,48,774,69,2143
POA2229,9,40,0,453,0,3,0,5,0,0,0,0,0,10,68,93,3,0,0,0,4,0,0,0,0,20,13,34,575,148,31,306,121,213,37,230,63,1280,86,3100
POA2230,11,94,0,767,0,0,0,5,0,5,5,3,0,8,85,111,0,0,4,0,0,0,0,0,0,13,14,37,871,230,53,470,138,346,93,286,78,1293,105,3966
POA2231,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,4,29,6,4,23,4,22,4,21,8,75,8,200
POA2232,0,11,4,521,0,0,3,0,4,3,0,4,0,16,82,115,0,0,0,3,0,0,0,0,0,15,5,24,963,121,27,422,161,318,61,210,60,1260,90,3690
POA2233,0,9,0,286,3,0,0,3,4,0,0,3,0,13,73,98,0,0,0,0,0,0,0,0,0,16,6,31,477,84,27,281,110,211,35,222,54,1324,94,2909
POA2234,3,23,0,411,5,0,0,0,5,0,0,0,0,11,42,61,0,0,3,0,0,6,0,0,0,23,7,35,478,135,24,310,90,295,55,240,77,1236,59,2997
POA2250,6,47,0,627,4,3,5,4,0,11,6,6,0,26,177,235,0,0,3,5,0,3,4,0,3,37,31,83,1259,383,76,926,266,662,133,511,134,2768,235,7345
POA2251,0,35,0,357,0,5,0,0,0,0,0,4,0,9,87,108,4,5,0,0,0,6,0,7,0,25,15,54,397,167,29,388,112,301,63,297,78,1894,132,3860
POA2256,0,19,0,176,0,0,0,0,0,0,0,0,0,10,50,63,0,0,0,0,0,0,0,0,0,14,20,30,259,79,19,174,46,171,23,138,31,853,86,1887
POA2257,3,45,0,349,3,0,0,0,0,3,0,0,0,16,96,128,0,0,0,0,0,4,0,0,0,30,23,68,434,157,30,320,91,320,68,302,72,1770,143,3691
POA2258,4,0,0,58,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,8,0,6,86,46,5,62,25,45,21,50,17,199,15,571
POA2259,4,29,3,345,7,3,0,3,0,12,4,0,0,27,202,265,3,0,3,3,0,0,0,3,0,56,42,123,959,258,68,716,187,585,109,432,144,3097,292,6858
POA2260,4,37,0,390,0,0,0,0,0,0,0,4,3,11,72,99,0,0,0,0,0,0,0,0,0,24,12,41,403,151,31,289,85,221,40,226,63,1315,101,2942
POA2261,3,34,0,337,0,0,0,0,3,0,0,3,0,24,141,173,0,0,0,3,0,0,0,4,0,42,33,86,849,276,65,647,180,430,111,422,119,2592,207,5903
POA2262,0,5,0,59,0,0,0,0,3,0,0,0,0,9,77,94,0,0,0,0,0,0,4,0,0,18,18,45,280,90,25,249,86,196,42,134,56,944,113,2207
POA2263,0,11,0,88,5,0,0,0,0,0,0,0,0,9,85,105,0,0,0,0,0,0,0,0,0,23,21,54,302,92,29,250,82,210,50,162,69,1234,119,2610
POA2264,4,11,0,103,0,0,0,3,0,0,0,0,0,7,53,66,0,0,0,0,0,0,0,0,0,21,16,38,238,114,14,201,38,136,23,144,37,1022,75,2043
POA2265,0,6,0,44,4,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,5,4,12,123,40,3,103,14,57,12,63,6,385,38,846
POA2267,0,0,0,27,0,0,0,0,0,0,0,0,0,3,14,28,0,0,0,0,0,0,0,0,0,0,6,3,51,19,4,45,6,31,5,39,6,260,20,484
POA2278,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,3,53,9,0,35,5,30,0,22,0,98,7,266
POA2280,7,23,0,226,3,0,0,0,0,4,0,0,0,7,68,90,0,0,0,0,0,0,0,0,0,28,15,41,429,126,20,370,50,215,24,244,49,1642,103,3277
POA2281,0,15,0,133,0,0,0,0,0,4,0,3,0,5,45,59,0,0,0,0,0,0,0,0,0,18,10,28,199,75,9,181,40,159,15,163,38,1054,61,2000
POA2282,4,13,0,161,0,0,0,0,4,0,0,0,0,3,57,70,0,0,0,0,0,0,0,0,0,13,3,20,243,78,4,225,27,140,12,160,36,994,76,2002
POA2283,7,32,0,229,0,0,0,0,0,4,0,4,0,5,88,108,0,0,0,0,0,0,0,0,0,28,18,46,403,113,15,356,47,265,34,245,43,1555,117,3196
POA2284,0,5,0,84,0,0,0,0,0,0,0,0,0,4,40,46,0,0,0,0,0,3,0,0,0,9,7,20,270,56,8,176,26,119,12,98,17,512,52,1341
POA2285,0,9,0,190,0,0,0,3,4,5,3,0,0,8,90,112,0,0,0,0,0,0,0,0,0,14,19,33,772,137,13,489,60,266,37,200,43,1148,117,3287
POA2286,0,0,0,13,0,0,0,0,0,0,0,0,0,3,22,25,0,0,0,0,0,0,0,0,0,7,0,8,111,18,4,65,4,34,7,28,4,222,25,534
POA2287,0,9,0,235,0,0,4,3,0,0,0,6,0,14,107,136,0,0,0,0,0,0,0,0,0,21,20,47,795,173,27,585,76,324,52,282,52,1378,148,3883
POA2289,0,9,0,219,0,0,0,5,0,0,0,0,0,5,73,86,0,0,0,0,0,0,0,0,0,9,12,30,422,104,10,295,43,145,21,146,20,723,92,2021
POA2290,5,22,0,292,0,0,0,0,0,0,0,4,0,3,92,113,0,0,0,0,0,0,4,0,0,29,14,53,689,152,26,517,64,258,37,264,42,1420,129,3595
POA2291,0,31,0,303,0,0,0,0,0,0,0,0,0,3,49,59,0,0,0,0,0,0,0,0,0,6,0,12,356,103,10,204,22,120,17,126,26,531,58,1573
POA2292,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,75,19,0,47,4,21,5,15,4,50,15,253
POA2293,0,0,0,64,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,4,130,24,5,86,7,33,4,35,0,101,16,449
POA2294,0,0,0,30,0,0,0,0,0,0,0,0,0,0,11,16,3,0,0,0,0,0,0,0,0,0,8,9,65,15,0,42,11,12,4,20,4,50,13,242
POA2295,0,3,0,83,0,0,0,0,0,0,0,0,0,5,33,44,0,0,0,0,0,0,0,0,0,6,11,11,146,42,9,100,20,78,12,63,8,508,48,1022
POA2296,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,41,7,8,8,18,3,37,11,223
POA2297,0,0,0,28,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,4,3,50,14,0,47,6,11,0,12,5,39,10,199
POA2298,0,3,0,79,0,0,0,0,0,0,0,0,0,0,34,34,0,0,6,0,0,0,0,0,0,0,3,10,282,67,8,203,24,64,11,53,6,243,35,997
POA2299,0,0,0,78,0,0,0,0,0,0,0,0,0,3,25,30,0,0,0,0,0,0,0,0,0,9,12,21,227,72,10,164,20,75,17,80,12,332,46,1054
POA2300,8,32,0,383,0,0,0,0,0,0,0,0,0,4,69,77,0,0,0,0,0,0,0,0,0,4,3,15,457,118,18,267,28,130,25,122,13,391,72,1640
POA2302,0,3,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,41,15,0,35,7,18,0,21,0,85,8,225
POA2303,0,11,0,120,0,0,0,0,0,0,0,0,3,0,30,37,0,0,0,0,0,0,0,0,0,6,4,13,175,68,3,118,24,64,21,78,24,351,44,959
POA2304,0,0,0,148,0,0,0,0,0,0,0,0,0,4,60,70,0,0,0,0,0,0,0,0,0,4,12,15,448,94,12,285,37,132,24,101,10,379,78,1601
POA2305,0,7,0,146,0,0,0,0,0,0,0,0,0,3,38,47,0,0,0,0,0,0,0,0,0,6,3,14,232,60,4,166,27,110,12,120,12,442,46,1231
POA2306,0,4,0,8,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,7,3,8,27,6,0,17,8,17,3,18,0,103,14,210
POA2307,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,0,3,0,4,100,34,8,65,9,30,8,32,6,220,27,533
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,4,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,16,13,0,21,3,16,0,10,0,45,4,124
POA2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,5,23,6,3,29,0,12,5,10,3,103,9,199
POA2315,7,33,0,163,0,0,0,0,0,0,0,3,0,12,74,96,4,0,0,0,0,0,0,0,0,27,12,39,176,104,15,219,31,141,34,196,40,1362,93,2424
POA2316,4,0,0,41,0,0,0,0,0,0,0,0,0,5,22,28,0,0,0,0,0,0,0,0,0,5,7,13,74,37,8,93,11,53,13,99,19,551,35,987
POA2317,0,21,0,67,0,0,0,0,0,0,0,0,0,5,31,37,0,0,0,0,0,0,0,4,0,11,9,25,86,55,8,89,3,49,10,77,13,613,50,1052
POA2318,0,4,0,87,0,0,0,0,0,0,0,0,0,10,52,67,4,0,0,0,0,0,0,4,0,11,13,31,235,67,8,186,29,135,17,122,23,698,73,1591
POA2319,0,0,0,35,0,0,0,3,0,0,5,0,0,3,28,39,0,0,0,0,0,0,0,0,0,6,4,22,81,32,3,98,18,85,6,74,12,529,40,981
POA2320,0,29,0,314,0,0,3,5,0,4,0,3,0,19,130,165,6,0,4,0,0,0,0,3,0,26,17,55,806,159,29,497,81,380,45,265,53,1468,164,3949
POA2321,0,7,0,153,3,0,0,0,0,0,0,3,0,8,83,94,3,0,0,0,0,0,0,0,0,17,6,38,507,94,22,322,51,197,35,121,27,735,93,2203
POA2322,0,5,0,130,3,0,0,0,0,3,0,5,0,6,98,114,5,0,0,0,0,0,0,0,3,5,12,22,580,97,11,361,45,235,19,149,37,835,119,2479
POA2323,0,14,0,182,0,0,0,0,0,0,0,0,0,3,71,81,0,0,0,0,0,0,0,0,0,13,16,36,533,113,18,391,53,246,24,186,38,1099,98,2796
POA2324,0,20,0,139,0,0,0,0,0,0,0,4,0,13,91,110,0,0,4,5,0,0,0,0,0,35,26,67,366,131,35,337,59,274,25,262,49,1701,138,3380
POA2325,0,19,0,150,0,0,0,4,4,5,0,0,0,15,93,124,0,0,3,0,0,6,0,0,0,27,13,52,407,143,30,378,68,264,42,209,70,1266,130,2998
POA2326,0,0,0,34,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0,0,0,4,0,0,0,9,8,20,117,38,3,96,19,74,15,48,7,316,38,774
POA2327,0,4,0,21,0,0,0,0,0,0,0,0,0,9,16,24,0,0,0,0,0,0,0,0,0,7,3,13,125,29,3,94,20,60,5,50,11,328,26,754
POA2328,0,0,0,29,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,4,0,5,69,19,5,38,0,28,3,17,5,99,15,293
POA2329,0,0,0,10,5,0,0,0,0,0,0,0,0,0,15,16,0,0,3,0,0,0,0,0,0,0,0,5,49,8,7,44,8,22,0,22,4,80,16,251
POA2330,4,13,0,224,4,0,0,4,0,0,0,0,0,4,113,131,0,0,0,0,0,0,0,0,0,10,11,25,472,71,26,299,46,237,23,144,44,693,134,2182
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,4,4,0,130,0,0,0,0,4,5,0,0,0,7,65,72,0,0,6,0,0,0,0,0,0,12,14,29,300,37,11,203,36,148,15,82,22,441,76,1361
POA2334,0,0,0,27,0,0,0,0,0,4,0,5,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,3,71,10,0,46,8,29,6,23,11,93,16,307
POA2335,0,4,0,79,0,0,0,0,0,0,0,0,0,3,27,28,0,0,0,0,0,0,0,0,0,9,0,11,228,26,7,108,27,91,15,50,14,247,29,840
POA2336,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,3,5,9,64,17,0,56,7,24,0,19,0,119,19,336
POA2337,0,4,0,69,0,0,0,0,0,4,0,4,0,3,27,36,5,0,0,0,0,0,0,0,0,7,3,14,242,32,8,138,16,110,7,61,13,285,38,954
POA2338,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,12,3,0,6,0,0,0,0,0,0,0,0,8,27,14,6,28,3,17,5,14,0,82,9,209
POA2339,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,8,5,3,5,5,0,19,3,83
POA2340,0,21,0,336,6,0,0,3,0,4,3,5,0,12,187,227,0,0,0,0,0,0,0,0,0,44,32,83,1285,232,26,749,96,447,52,350,72,1909,257,5474
POA2341,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,15,3,13,0,12,4,86,8,175
POA2342,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,3,0,0,0,12,10,53
POA2343,0,4,0,34,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,3,6,7,120,26,4,80,14,52,5,36,6,200,32,574
POA2344,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,30,6,5,17,0,10,5,4,5,24,3,107
POA2345,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,22,0,5,0,11,0,26,4,95
POA2346,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,4,67,14,0,37,8,27,5,30,3,133,24,343
POA2347,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,3,7,51,3,8,30,0,16,0,19,4,106,20,254
POA2350,5,3,0,241,7,0,3,4,0,3,0,0,0,6,82,111,0,0,4,0,5,0,0,0,0,10,15,33,605,168,22,472,46,228,25,220,37,923,115,2861
POA2352,0,0,0,14,3,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,5,9,66,12,6,54,0,26,3,24,5,131,16,338
POA2353,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,25,0,8,3,14,3,46,7,150
POA2354,0,0,0,35,0,0,0,0,0,0,0,0,0,0,21,21,3,0,0,3,0,0,0,0,0,7,3,22,131,26,3,93,7,37,0,32,0,154,28,528
POA2355,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,3,18,3,0,12,0,15,0,8,0,29,6,97
POA2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,10
POA2357,0,6,0,21,0,0,0,0,0,0,0,0,0,0,15,16,4,0,0,0,0,0,0,0,0,3,0,15,77,24,0,60,3,38,6,43,0,199,15,477
POA2358,0,0,0,28,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,8,0,8,79,29,0,83,3,41,9,43,8,175,16,488
POA2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,16,0,3,0,7,0,43,9,86
POA2360,0,7,0,66,0,0,0,4,0,3,0,0,0,3,49,66,0,0,0,0,0,0,0,0,0,21,12,45,335,85,19,230,28,120,16,129,14,654,77,1710
POA2361,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,4,0,4,20,5,0,14,0,13,0,11,0,49,13,131
POA2365,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,3,3,9,97,32,7,64,3,39,4,41,6,123,20,439
POA2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,6,0,7,3,51,5,98
POA2370,0,4,0,32,0,0,0,0,0,0,0,3,0,4,39,50,0,0,0,0,0,0,0,0,0,12,6,20,171,44,14,119,16,67,13,73,10,398,51,975
POA2371,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,3,3,8,22,11,0,31,0,15,0,11,0,91,12,185
POA2372,0,5,0,28,0,0,0,0,0,3,0,0,0,4,32,45,0,0,0,0,0,0,0,0,0,4,14,28,103,47,3,72,11,49,10,62,11,339,55,760
POA2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,8,0,0,0,0,0,3,4,24
POA2380,0,0,0,93,0,0,0,0,0,0,0,0,0,6,41,51,0,0,0,0,0,0,0,0,0,10,9,25,278,53,6,172,24,110,8,61,8,326,62,1105
POA2381,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,12,36,0,0,15,4,24,0,16,5,32,9,146
POA2382,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,19,4,19,0,4,0,57,4,157
POA2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,10,0,3,0,0,0,4,6,39
POA2387,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,9,0,25
POA2388,0,0,0,17,0,0,0,0,0,3,0,0,0,0,11,13,3,0,0,0,0,0,0,0,0,3,4,6,59,12,0,42,5,22,0,14,3,58,17,235
POA2390,0,5,0,68,0,0,0,4,0,6,0,0,0,0,42,51,5,0,3,0,0,0,0,0,0,14,7,34,255,41,13,164,23,86,3,54,13,266,59,980
POA2395,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,9,0,0,0,8,5,47,10,97
POA2396,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,8,0,5,0,38,9,95
POA2397,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,3,0,0,0,0,0,11,4,28
POA2398,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,3,22
POA2399,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,4,0,0,4,19,4,67
POA2400,0,7,0,69,0,0,0,0,0,0,0,0,0,4,36,55,0,0,0,0,0,0,0,0,0,12,12,28,277,25,11,160,16,68,7,54,10,203,54,899
POA2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,4,0,0,0,6,4,34
POA2402,0,0,0,7,0,0,0,0,0,0,0,0,0,5,12,15,0,0,0,0,0,0,0,0,0,6,4,4,35,10,3,31,4,18,0,16,7,93,11,219
POA2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,3,23,3,6,16,0,10,0,9,0,19,12,88
POA2404,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,3,0,0,0,0,0,3,0,8,37,9,5,36,0,22,3,17,3,115,20,267
POA2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,3,0,0,0,4,4,36
