SA3_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
10304,239,406,78,198,50,25,64,1138,0,0,3,11,14,59,50,15,11,3,0,22,200,0,0,0,8,4,15,25,8,9,0,0,13,82,0,0,0,0,0,3,24,8,9,9,10,8,69,3,3,34,60,32,101,60,10,9,3,5,44,368,0,0,0,0,3,6,4,0,0,3,0,402,421,18,6,61,120,155,756,1651,841,705,740,280,886,6218,4,0,8,34,61,202,199,31,35,10,5,94,690,0,5,54,99,97,107,44,4,4,4,0,51,466,0,0,0,11,7,19,14,0,5,0,0,10,68,0,8,35,34,13,16,4,0,0,0,0,12,120,10,20,176,243,118,162,70,15,15,0,3,113,945,0,0,4,5,5,0,0,0,0,0,0,39,53,18,32,282,427,297,506,332,48,53,17,10,315,2342,95,48,479,1464,909,2224,2996,1466,1058,1149,429,1712,14030,3,4,0,14,18,36,320,291,210,202
10401,249,264,43,35,11,5,50,788,0,0,10,49,56,120,62,6,7,0,0,37,357,0,0,3,3,4,16,17,0,8,0,0,9,71,0,0,0,3,3,3,12,12,3,3,4,12,57,8,9,32,122,96,160,85,12,12,4,0,68,608,0,0,0,5,4,6,6,0,0,0,0,286,299,25,10,66,271,301,1022,1291,441,229,199,51,703,4611,6,3,10,30,57,119,94,14,20,4,0,65,416,0,8,61,152,96,102,31,3,3,0,0,57,517,0,5,8,10,11,5,6,0,0,0,0,11,58,5,9,64,74,18,20,10,0,0,0,0,19,212,13,12,240,339,181,203,59,11,7,4,0,125,1186,0,0,0,7,0,3,0,0,0,0,0,37,53,18,39,381,614,366,461,200,32,25,6,0,301,2441,99,68,694,2602,1436,2864,2419,770,401,344,106,1580,13375,6,0,0,12,15,52,212,143,71,79
10402,425,443,78,150,36,13,83,1372,5,0,26,86,79,214,95,21,12,6,0,46,586,0,0,0,3,10,48,36,9,3,3,3,25,140,0,0,0,8,0,5,29,9,10,12,6,11,86,15,3,32,163,126,215,113,27,12,4,4,109,821,0,0,0,0,0,5,5,0,0,0,0,560,583,34,15,92,368,437,1610,2220,1006,583,482,161,1240,8237,7,0,12,59,128,306,235,42,32,9,5,94,926,3,9,89,274,235,262,91,5,12,0,0,90,1070,0,0,8,25,21,19,13,0,0,0,0,21,115,8,3,89,124,28,28,13,0,0,0,0,34,320,40,33,296,525,270,292,93,13,8,4,0,195,1768,0,0,0,0,0,7,0,0,0,0,0,55,70,47,45,499,1017,688,915,436,61,52,15,6,481,4265,157,80,902,3383,2221,4628,4415,1752,921,826,260,2536,22091,0,5,3,13,24,72,376,293,214,181
10501,100,137,13,77,17,0,35,447,0,0,8,15,20,33,21,0,4,0,0,17,114,0,0,0,7,9,11,7,0,0,0,0,6,42,0,5,0,0,0,0,12,5,3,0,3,4,41,4,0,25,54,37,59,27,3,6,0,0,36,258,0,0,0,0,0,0,0,0,0,0,0,189,196,21,3,57,124,123,357,536,227,209,166,55,501,2388,4,0,4,16,28,64,68,12,6,4,0,43,260,0,4,29,39,29,30,12,3,0,0,0,18,168,0,0,3,3,7,4,6,0,0,0,0,5,38,0,0,28,22,3,0,0,0,0,0,0,20,79,9,8,133,141,104,105,32,6,4,3,0,73,621,0,0,4,4,0,4,0,0,0,0,0,57,75,17,19,212,232,174,210,124,19,10,3,0,222,1246,103,29,363,799,491,983,1087,456,323,310,113,1039,6083,22,5,8,12,17,58,143,135,90,91
10502,92,115,27,30,11,5,30,342,0,0,3,16,10,37,18,4,3,5,0,10,112,0,0,0,0,0,12,3,4,0,0,0,9,31,0,0,0,0,3,3,0,5,0,4,0,9,21,0,0,10,49,35,40,28,0,0,0,5,29,205,0,0,0,0,0,4,3,0,0,0,0,150,161,8,0,20,94,83,305,440,219,160,170,49,327,1884,0,0,3,23,35,72,67,11,4,3,0,29,255,0,6,25,51,51,40,12,3,0,0,0,17,207,0,0,9,10,3,4,6,0,0,0,0,4,39,0,7,36,24,9,6,0,0,0,0,0,4,89,7,8,118,146,90,78,26,3,0,0,0,66,545,0,0,3,3,0,6,0,0,0,0,0,24,38,12,18,191,259,189,212,113,18,7,3,0,149,1179,44,27,276,926,548,948,908,404,238,272,76,757,5431,4,0,0,5,7,28,73,83,85,70
10503,315,350,61,74,26,11,94,1071,0,0,11,34,34,80,42,7,4,3,0,32,260,3,0,5,7,10,17,28,6,5,3,0,16,96,0,0,0,0,0,6,15,9,4,3,0,21,67,8,4,33,117,77,151,77,14,5,4,0,89,580,0,0,0,0,4,5,11,6,0,0,5,558,580,34,14,92,249,294,1122,1730,890,534,523,177,1358,7021,0,9,7,46,130,269,229,32,33,7,0,111,881,0,5,76,174,151,113,46,11,0,0,5,65,658,0,4,8,11,9,17,12,0,0,0,0,19,80,0,11,61,70,24,22,6,0,0,0,0,38,237,21,21,297,383,213,204,69,7,13,0,0,163,1398,0,0,0,4,0,4,0,0,0,0,0,65,78,21,40,457,688,527,635,361,56,53,10,7,457,3320,163,71,799,2233,1452,3132,3419,1549,839,809,285,2577,17329,13,3,8,25,31,138,469,391,261,251
10601,411,683,139,537,116,47,185,2221,0,0,11,33,57,130,105,25,42,19,0,52,466,0,5,4,5,8,29,56,10,34,16,0,46,219,0,0,0,4,0,3,30,17,15,18,5,21,119,11,0,34,114,105,203,153,39,12,10,4,100,794,0,0,0,5,0,8,7,0,4,0,0,528,562,34,23,67,213,293,1172,2362,1139,1418,1212,439,1382,9756,3,0,11,59,113,234,249,59,67,32,9,112,942,0,10,83,220,156,181,79,12,0,6,4,76,838,4,0,9,15,13,27,16,6,6,0,0,23,122,8,4,75,73,21,28,11,0,0,0,0,15,232,20,20,350,451,275,286,115,23,9,4,7,182,1743,0,0,3,0,3,6,0,0,0,0,0,58,83,30,38,539,816,578,767,465,103,96,50,21,466,3957,137,74,858,2643,1590,3257,4330,1964,2074,1862,650,2597,22030,3,6,0,10,13,55,332,375,237,294
10602,329,621,127,425,105,32,120,1817,0,0,3,25,37,85,82,21,18,9,0,27,298,0,0,0,6,4,18,39,6,23,12,0,20,129,0,0,0,0,0,7,24,14,10,6,3,16,87,5,3,22,71,56,152,112,38,9,13,9,57,541,0,0,0,0,0,5,8,0,0,0,0,423,447,14,15,36,128,156,904,2047,1239,1177,1127,433,1026,8301,0,0,6,30,76,208,254,56,68,27,6,78,803,0,4,54,172,135,147,67,13,3,5,0,58,656,3,0,3,9,5,11,16,4,0,0,0,11,71,0,6,49,51,17,15,8,0,0,0,0,12,157,17,11,214,279,193,233,88,19,8,3,5,118,1197,4,0,6,10,3,0,6,0,0,0,0,44,63,24,22,329,544,431,616,440,90,86,34,10,316,2951,89,42,489,1762,1158,2621,3701,2013,1712,1612,565,1868,17634,0,3,3,3,7,25,314,444,297,278
10603,321,585,95,203,41,16,103,1447,0,0,4,45,33,121,72,15,9,8,4,32,343,0,0,4,4,9,30,38,13,14,0,0,17,129,0,0,0,0,0,7,14,5,13,11,6,13,81,8,3,38,92,76,159,121,35,15,12,6,87,636,0,0,0,0,0,7,7,4,0,0,0,439,458,15,16,62,195,223,1023,1992,1018,750,635,224,1084,7218,0,0,12,34,79,208,210,49,37,9,0,72,719,0,5,63,176,149,159,67,12,8,0,0,66,700,0,0,3,20,12,11,14,0,0,0,0,9,77,0,3,57,67,24,29,3,0,0,0,0,20,212,15,23,215,338,228,201,90,24,12,7,0,153,1304,0,0,0,9,4,3,6,0,0,0,0,40,62,26,42,350,641,500,614,390,86,56,18,3,358,3078,133,65,653,2595,1611,3406,3868,1756,1165,961,325,2094,18630,0,0,0,0,9,38,245,268,190,157
10604,120,246,38,233,36,12,45,787,0,0,6,16,5,26,23,9,15,0,0,12,113,0,0,0,4,5,10,12,4,11,6,0,11,64,0,0,0,0,0,6,9,4,0,14,3,7,43,6,0,0,35,31,47,18,4,5,0,5,20,180,0,0,0,0,0,4,3,0,0,0,0,190,199,16,6,14,101,92,357,763,369,554,460,159,477,3359,0,0,6,13,41,89,76,14,31,9,5,50,342,0,3,37,53,36,50,29,4,11,0,0,27,247,0,0,7,7,5,9,3,0,0,0,0,12,42,3,0,24,16,11,8,0,0,0,0,0,7,64,6,10,84,120,71,73,26,7,9,0,0,50,457,0,0,0,0,3,5,0,0,0,0,0,22,28,11,13,154,218,170,227,135,27,48,14,5,157,1179,62,34,254,794,540,1043,1468,682,847,723,256,906,7602,10,0,0,12,8,52,164,124,113,114
10701,399,669,157,266,105,19,146,1883,8,0,15,54,51,127,102,31,9,20,7,53,474,4,0,5,6,12,41,53,12,10,8,5,23,179,0,0,0,0,0,10,22,27,15,10,5,24,118,6,9,48,119,116,250,243,56,30,25,5,141,1038,0,0,0,4,0,7,13,3,4,0,0,431,460,42,14,83,242,296,1268,2389,1275,900,917,304,1197,8919,3,3,5,33,72,243,221,59,44,23,3,89,795,0,11,47,177,144,165,84,14,6,9,0,70,726,0,0,7,14,9,26,14,0,4,3,0,18,105,0,7,65,75,16,15,12,0,0,0,0,20,208,23,29,308,455,279,335,153,38,10,5,0,198,1834,0,0,7,5,0,6,0,0,0,0,0,67,75,35,48,437,761,520,788,489,111,63,37,0,453,3754,161,77,762,2893,1545,3260,3921,1937,1234,1232,371,2231,19614,3,5,0,0,5,22,252,296,216,192
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,414,784,169,353,117,27,146,2121,0,3,6,43,43,138,121,19,29,17,0,53,485,0,0,3,8,10,40,47,17,21,7,0,38,188,0,0,0,0,4,7,37,27,12,18,8,14,129,7,5,35,109,89,214,189,39,21,16,4,137,872,0,0,0,0,4,12,7,11,5,0,0,561,602,30,22,74,214,279,1336,2807,1557,1230,1205,409,1489,10657,0,0,11,43,106,288,314,70,65,29,9,126,1061,3,13,79,243,198,227,87,20,4,0,3,85,961,0,0,8,24,12,27,17,5,3,0,0,23,116,5,7,80,68,24,19,9,0,0,0,0,21,227,24,23,267,415,259,296,138,19,12,7,5,182,1641,0,0,4,0,8,0,0,0,0,0,0,52,69,37,39,442,789,605,852,565,113,86,36,10,491,4070,131,83,758,2819,1730,3764,4966,2463,1774,1636,536,2688,23349,0,0,0,3,6,50,293,344,257,243
10704,390,828,199,574,174,72,180,2533,0,0,18,77,51,140,135,51,50,37,6,52,617,0,0,4,10,6,34,59,14,18,8,3,26,179,0,0,0,0,0,0,20,22,18,32,8,34,147,26,10,46,157,149,278,279,76,36,40,17,128,1228,4,0,0,0,3,8,16,3,0,0,0,707,746,47,28,94,333,327,1318,3013,2008,1856,2107,872,1798,13800,8,6,13,52,105,316,467,127,137,60,12,169,1469,0,16,84,245,193,297,152,30,28,12,3,116,1186,0,0,10,12,16,29,22,8,3,0,0,24,137,8,8,80,83,24,22,14,4,0,0,0,20,256,40,28,335,475,311,363,208,49,26,15,4,216,2070,0,0,3,9,3,4,0,0,0,0,0,58,79,55,70,521,880,658,1030,863,213,196,85,16,611,5194,282,132,950,3335,2019,4358,5777,3382,2859,3123,1249,3365,30836,0,3,0,4,11,45,342,481,488,613
10801,129,125,20,35,6,4,34,403,0,0,5,34,18,57,29,5,4,0,0,18,171,0,0,0,3,7,21,10,3,5,0,0,4,55,0,0,0,0,0,3,0,6,0,0,0,6,27,5,0,13,72,33,105,57,4,7,0,0,43,336,0,0,0,0,0,0,9,0,0,0,0,164,183,7,4,28,153,129,531,654,232,130,112,35,409,2427,0,0,5,22,33,62,55,7,6,0,0,27,225,0,6,30,95,82,61,22,3,3,0,0,42,349,0,0,3,9,0,8,3,0,0,0,0,13,35,5,3,24,39,6,10,0,0,0,0,0,8,93,13,11,107,186,136,109,45,0,3,0,0,80,677,5,0,0,0,3,0,0,0,0,0,0,17,20,16,17,177,347,266,242,122,13,18,0,0,184,1399,79,30,367,1653,1046,1690,1370,425,259,226,81,1002,8235,5,0,0,3,10,28,112,78,47,41
10802,225,190,27,37,10,0,46,614,0,0,14,49,43,120,52,11,3,3,0,27,320,0,0,0,8,0,13,21,6,4,0,0,18,76,0,0,0,0,0,7,8,7,3,0,0,11,50,13,5,27,126,97,173,86,13,0,0,0,77,619,0,0,0,0,4,8,6,0,0,0,0,275,295,17,16,60,232,264,933,1059,372,195,133,57,642,3967,0,0,16,34,66,139,91,13,9,5,0,57,419,0,4,57,152,111,109,28,4,4,0,0,64,532,0,0,6,15,8,13,4,0,0,0,0,6,58,0,7,58,70,14,13,4,0,0,0,0,17,190,14,16,257,421,230,223,59,15,8,4,6,161,1408,0,0,6,3,4,3,0,4,0,0,0,47,70,13,24,399,690,443,496,187,32,21,5,3,366,2680,93,52,682,2534,1467,2734,2084,642,322,226,102,1504,12443,4,3,4,14,18,41,172,121,58,43
10803,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,17,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,10,5,21,28,3,9,5,0,16,88,0,0,0,0,0,0,0,9,0,0
10804,338,351,60,142,34,7,88,1135,0,0,8,59,67,145,82,8,16,3,4,39,433,0,0,0,8,17,33,29,3,5,0,0,7,116,0,0,0,4,0,12,17,11,0,12,0,17,82,7,4,31,95,123,196,105,22,7,4,0,68,673,0,0,0,4,6,3,0,0,0,0,0,474,490,24,7,68,263,370,1290,1884,812,562,551,148,1033,7011,6,0,9,50,120,226,221,24,49,6,0,95,802,0,14,72,254,193,188,75,7,9,6,0,85,901,0,0,6,18,9,19,18,0,3,0,0,21,92,0,6,61,66,18,12,4,0,0,0,0,14,189,17,12,206,393,231,229,76,12,5,0,0,148,1331,0,0,4,5,0,3,0,0,0,0,0,34,48,20,38,361,783,575,678,389,43,66,9,4,401,3365,132,64,766,3423,2233,4236,3872,1438,897,860,262,2239,20427,0,0,0,5,20,83,361,286,214,178
10805,245,235,39,61,17,0,68,773,4,0,13,40,45,123,55,7,0,7,0,33,324,3,0,3,6,14,32,28,3,4,5,0,8,107,0,0,0,0,0,8,11,6,0,0,4,9,32,12,8,42,130,102,210,87,18,6,0,0,78,688,0,0,0,4,0,5,11,0,0,0,0,317,339,20,9,79,264,290,1028,1280,517,259,213,59,732,4745,0,6,8,38,65,118,111,19,10,0,0,51,437,0,7,46,165,125,108,34,0,3,5,0,52,552,0,0,7,13,8,14,5,0,0,0,0,11,61,3,7,66,61,20,21,3,0,0,0,0,18,197,12,18,224,375,234,202,51,8,3,4,0,137,1263,0,0,4,3,0,3,0,0,0,0,0,29,44,17,42,346,650,461,466,210,24,24,8,3,302,2546,111,64,704,2673,1578,2994,2564,886,441,386,115,1610,14133,7,3,4,13,16,48,247,143,85,87
10901,283,355,62,115,31,14,74,1025,0,0,4,33,33,83,36,5,8,3,0,27,240,0,0,0,0,14,18,24,4,9,0,0,18,91,0,0,0,0,4,9,17,10,3,7,0,12,64,6,0,13,73,52,88,69,7,10,11,0,38,370,0,0,0,0,5,4,4,0,0,4,0,361,375,23,10,52,153,204,929,1697,924,572,516,198,848,6130,0,3,3,19,81,199,190,34,39,5,0,77,663,0,10,53,186,130,129,47,10,10,3,0,51,630,0,4,4,13,7,13,13,5,0,0,0,12,74,5,5,53,54,8,13,3,0,0,0,0,8,146,16,12,209,249,148,164,70,12,4,5,0,81,980,0,0,3,3,0,5,0,0,0,0,0,43,56,29,30,335,520,383,527,325,59,58,13,4,268,2541,111,47,545,1651,1129,2625,3326,1610,888,808,300,1664,14713,5,0,0,5,14,53,328,323,208,179
10902,79,63,14,17,0,0,20,238,0,0,0,3,7,14,8,0,0,0,0,5,44,0,3,0,0,0,9,4,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,3,0,9,16,0,0,9,23,20,39,16,3,0,3,0,19,119,0,0,0,0,4,4,0,0,0,0,0,107,114,3,0,25,59,83,266,321,152,71,66,30,266,1331,0,4,5,3,19,29,36,7,4,0,0,15,125,0,0,15,26,18,8,3,0,0,0,0,8,88,0,0,0,4,0,3,0,0,0,0,0,3,13,0,6,9,9,0,0,0,0,0,0,0,3,24,4,8,41,57,26,34,5,0,0,0,0,26,203,0,0,0,0,0,0,0,0,0,0,0,12,22,5,16,71,98,67,82,39,8,4,0,0,78,469,49,23,161,449,299,645,641,244,121,116,53,507,3303,5,0,0,0,9,34,85,73,31,30
10903,192,223,34,33,17,3,69,657,0,0,9,23,12,42,32,5,3,0,0,10,136,4,0,0,4,9,11,16,3,3,4,0,9,48,0,0,0,0,6,4,9,9,4,0,0,13,45,5,0,22,48,35,70,39,8,8,0,0,28,245,0,0,0,0,0,0,9,0,0,0,0,263,278,26,6,72,149,186,716,1137,463,242,217,61,681,3952,3,3,10,30,55,86,77,22,3,6,0,46,350,0,9,43,98,67,74,25,3,0,0,0,37,357,0,0,0,12,10,7,7,0,0,0,0,11,51,0,0,19,36,8,6,0,0,0,0,0,9,81,6,6,101,142,79,92,32,5,0,0,0,67,544,0,0,0,0,5,0,0,0,0,0,0,30,40,16,21,189,318,218,266,142,38,11,8,0,197,1420,144,35,469,1722,995,2125,2308,822,398,342,120,1424,10906,14,7,3,23,20,72,260,214,127,86
11001,168,151,29,55,13,6,44,550,0,0,8,23,7,49,27,3,0,3,0,16,144,0,0,0,5,0,15,11,0,4,0,0,4,45,0,0,0,0,0,9,9,0,0,3,5,4,28,3,6,19,53,36,72,51,8,4,3,0,40,282,0,0,0,0,0,3,3,0,0,0,0,264,271,14,10,44,138,151,624,967,430,267,287,99,590,3627,3,5,9,26,69,105,91,21,21,4,0,47,389,0,0,36,67,67,87,31,0,3,0,0,32,331,0,0,3,10,3,5,3,0,0,0,0,6,42,4,0,23,26,11,3,3,0,0,0,0,5,77,7,11,114,164,85,95,41,11,4,0,0,64,603,0,0,0,0,0,4,0,0,0,0,0,21,28,16,20,183,292,239,294,176,32,30,8,0,171,1467,78,44,359,1029,757,1696,1896,802,464,470,167,1126,8890,9,4,0,10,28,64,197,176,99,119
11002,191,171,29,27,3,0,53,586,0,0,6,36,29,59,24,10,4,0,0,17,187,0,0,4,3,6,19,5,3,5,0,0,9,62,0,0,4,0,4,5,11,0,0,3,0,12,49,7,7,42,108,68,104,57,6,0,0,0,61,467,0,0,3,0,5,5,0,4,0,0,0,271,290,26,20,98,233,231,790,918,353,167,134,51,654,3671,6,4,6,32,71,100,58,7,3,0,0,42,326,0,0,32,91,62,70,15,8,6,0,0,30,316,0,0,6,8,9,3,0,0,0,0,0,7,39,7,4,50,37,9,10,0,0,0,0,0,11,122,10,16,151,202,140,159,35,0,5,0,0,98,819,0,0,4,5,0,0,0,0,0,0,0,28,44,19,31,250,372,290,343,111,17,11,3,0,219,1660,125,60,571,1850,1009,2090,1791,603,266,232,94,1328,10020,17,4,7,26,25,102,257,175,68,62
11003,149,167,23,50,17,0,48,508,0,0,0,15,7,24,21,5,4,0,0,10,82,0,0,0,4,0,9,8,4,4,0,0,11,43,0,0,0,0,5,3,8,3,3,3,0,15,33,5,3,16,39,30,56,23,0,0,0,0,31,216,0,0,0,0,0,8,3,0,0,0,0,170,183,21,4,35,94,113,460,710,329,221,187,87,499,2759,0,0,9,23,36,71,53,9,9,3,0,36,262,0,0,16,55,37,48,14,3,0,0,0,18,193,0,0,0,13,4,7,3,0,0,0,0,8,36,3,4,25,28,0,6,0,0,0,0,0,11,79,6,8,126,131,58,75,30,6,0,0,3,66,512,0,0,5,0,0,0,0,0,0,0,0,47,56,10,12,181,241,144,206,103,25,15,3,6,192,1131,92,25,303,738,432,1110,1378,597,347,336,150,962,6474,10,3,0,5,10,57,171,161,105,86
11004,421,506,78,137,26,24,122,1457,0,3,6,52,42,121,48,11,6,4,0,30,328,3,0,0,7,14,34,36,10,5,3,4,19,138,0,0,0,0,0,5,24,13,4,6,4,19,77,11,0,31,122,86,181,83,24,5,9,0,85,650,0,0,0,3,0,14,7,0,4,0,0,504,532,38,15,83,273,324,1360,2256,1034,648,569,204,1289,8089,0,8,18,46,116,270,233,47,38,19,0,102,895,7,4,79,214,180,163,53,6,5,3,0,58,779,0,0,17,28,13,19,11,0,6,0,0,14,106,4,9,77,90,35,17,6,0,0,0,0,22,258,18,22,306,461,270,271,90,16,10,5,0,166,1646,0,0,3,3,3,3,3,0,0,0,0,54,75,30,38,503,849,624,737,404,71,59,23,4,422,3765,141,67,843,2886,1810,3796,4244,1797,1016,963,326,2520,20408,7,0,4,18,30,114,502,422,279,247
