SA4_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
111,6,0,3,0,0,4,3,3,0,77,0,106,0,0,0,0,0,4,0,0,5,20,0,28,0,0,0,0,0,0,0,9,0,23,5,44,0,0,0,0,0,0,0,10,0,18,0,35,0,5,0,0,0,4,0,21,6,62,0,98,0,10,4,3,0,17,0,46,5,93,0,181,3,15,0,16,0,40,4,81,9,192,0,368,12,38,3,19,4,101,9,133,16,232,8,579,22,67,12,84,17,264,23,196,50,374,0,1107,62,172,21,320,46,434,50,218,50,377,6,1753,82,158,21,508,78,489,44,205,40,278,4,1906,185,197,22,736,93,460,50,149,23,224,5,2154,902,466,60,2194,317,1071,122,298,96,410,18,5951,1245,303,66,2627,405,538,147,161,50,190,0,5736,1393,280,60,2451,382,499,94,119,29,155,4,5478,1362,139,38,1523,319,209,75,63,24,78,6,3841,4061,300,101,3409,534,879,129,170
112,6,0,0,6,5,4,0,3,0,40,4,72,0,0,0,0,0,0,0,5,0,10,0,20,0,4,0,0,0,0,0,10,0,29,0,48,0,0,0,0,0,4,0,7,0,23,0,42,0,4,0,6,0,3,5,24,0,44,3,84,4,8,0,8,0,11,0,44,5,56,0,146,11,28,4,18,3,30,5,83,26,125,3,334,17,65,4,60,4,99,9,125,36,180,3,606,45,124,8,117,15,203,20,183,41,283,9,1053,78,231,27,385,42,347,46,221,38,260,13,1689,98,196,14,473,58,327,34,161,33,215,9,1620,176,194,21,611,70,285,39,122,26,156,7,1708,733,356,43,1502,198,492,116,211,50,247,8,3956,835,243,33,1295,169,261,66,122,27,111,7,3168,763,173,16,928,138,230,64,76,22,62,5,2485,587,79,17,549,77,106,25,31,0,29,0,1501,1351,173,30,1147,150,338,52,68
113,7,0,0,6,4,4,0,0,4,20,0,51,0,0,0,0,0,0,0,4,0,11,0,21,5,0,0,0,0,0,0,0,0,10,0,28,5,0,0,3,0,0,0,5,3,9,0,23,3,6,0,6,0,0,0,7,3,51,0,80,5,3,0,14,0,4,0,19,0,39,0,94,7,8,0,18,3,49,0,29,10,105,0,233,10,21,0,38,4,98,4,63,12,85,0,327,27,42,8,98,5,213,10,70,18,152,10,647,91,53,13,308,26,271,5,97,27,157,10,1054,94,52,12,379,30,259,16,62,12,87,11,999,197,56,12,474,65,218,20,51,17,87,7,1202,696,91,25,1140,157,397,41,65,20,102,3,2741,727,72,21,1008,153,171,21,46,23,26,8,2289,690,54,16,718,96,136,16,21,10,27,3,1793,589,26,8,385,59,50,10,16,7,12,0,1161,1269,57,24,697,119,179,11,25
114,3,0,0,4,0,0,0,0,0,34,0,46,0,0,0,0,0,4,0,5,0,15,0,23,0,0,0,0,0,0,0,4,0,19,0,22,0,0,0,0,0,0,0,8,0,5,0,15,0,4,0,5,0,5,0,9,4,24,0,66,3,7,0,0,0,10,0,22,0,31,0,73,3,5,0,19,0,18,0,47,12,94,0,207,11,24,0,15,0,57,5,56,15,93,0,280,11,43,9,85,12,129,13,84,26,194,0,613,41,138,11,222,27,213,18,123,26,194,3,1028,56,91,13,302,48,220,13,84,29,116,0,969,123,98,14,395,59,210,29,71,18,110,0,1119,420,192,22,905,107,395,63,111,25,157,3,2406,467,132,25,822,120,202,40,67,20,60,3,1967,458,79,18,628,105,141,39,22,13,47,0,1554,398,49,9,363,56,51,8,11,5,22,0,970,1033,110,24,798,129,296,33,52
115,9,0,5,3,3,6,0,6,4,93,0,128,3,0,0,0,0,3,0,0,0,20,0,31,0,0,0,0,0,4,4,7,5,31,0,52,0,0,0,0,0,3,0,7,4,27,0,44,3,0,0,3,0,0,0,17,9,66,0,104,0,8,3,7,0,8,4,40,14,78,3,169,8,13,4,9,3,31,3,61,31,120,0,284,4,23,6,16,5,76,14,69,27,135,0,381,23,60,23,64,10,166,21,127,60,225,3,784,50,129,42,145,35,254,53,166,63,277,13,1224,44,107,29,180,55,334,55,163,58,199,7,1230,95,143,46,260,95,373,63,127,62,201,12,1482,467,308,86,972,234,1182,147,301,95,417,7,4231,870,298,70,1304,376,572,146,201,68,305,0,4205,1273,245,69,1391,347,772,111,176,50,245,6,4683,1422,174,60,1114,291,351,86,106,45,114,10,3767,8143,526,149,4316,1083,2376,207,310
116,0,0,7,6,0,3,0,4,0,235,3,261,0,3,0,0,0,0,0,0,7,39,0,55,0,0,0,0,0,0,0,11,13,66,0,90,0,0,0,0,0,9,0,24,11,71,0,111,0,4,3,0,0,13,4,35,12,175,3,250,0,6,0,4,0,28,0,84,29,228,7,383,0,16,9,5,5,103,7,177,53,452,9,836,12,44,15,17,8,238,10,234,104,492,6,1186,20,93,26,65,20,621,42,343,164,714,14,2124,56,189,89,285,88,901,99,467,236,746,16,3159,124,157,72,466,140,1018,121,339,203,535,10,3185,296,181,85,572,177,952,137,240,180,467,15,3311,1590,422,237,1775,596,2404,349,493,278,844,31,9013,2165,343,197,1961,730,997,269,309,146,500,20,7633,2438,226,128,1679,620,1079,209,212,117,307,21,7039,2227,134,69,1067,512,476,106,112,61,161,13,4933,6245,257,185,2187,906,1476,180,209
117,0,0,3,5,0,8,0,3,0,113,0,137,0,0,0,0,0,0,0,3,0,16,0,22,0,0,0,0,0,5,0,3,0,25,0,31,0,4,0,0,0,0,0,0,0,23,0,33,0,3,0,0,0,0,0,17,3,61,3,98,0,0,0,3,0,13,0,32,12,76,0,139,0,11,4,5,0,25,3,64,16,139,0,269,0,26,6,15,0,51,8,69,33,140,10,359,13,42,15,23,6,138,25,137,48,211,6,666,15,74,23,94,20,200,30,140,40,235,0,873,25,63,21,95,27,203,37,102,47,170,0,797,62,80,24,155,41,231,32,106,25,145,0,900,227,198,49,424,140,577,88,174,67,263,6,2209,365,158,31,569,175,233,71,100,51,139,6,1897,557,132,38,666,199,336,65,77,35,107,0,2220,573,85,15,532,193,164,54,54,21,76,0,1757,4044,292,98,2396,887,1237,133,172
118,5,3,3,6,0,12,0,0,5,71,4,103,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,8,4,18,0,30,0,3,0,0,0,0,0,10,0,29,0,39,0,4,0,0,0,9,0,27,0,42,0,84,5,9,4,3,0,13,0,30,5,75,3,148,3,17,0,11,0,26,4,42,10,75,0,192,7,32,8,22,6,66,5,82,24,121,0,372,13,52,18,57,16,102,16,84,34,140,3,530,22,54,11,79,15,141,21,77,30,99,0,554,49,69,10,113,25,148,25,89,21,103,0,657,190,169,33,402,91,481,63,163,57,221,5,1881,305,160,40,600,137,244,67,122,29,158,7,1874,436,123,26,653,155,368,60,116,29,115,9,2104,479,130,21,555,147,189,48,69,18,76,3,1733,5664,544,126,4409,1120,2639,165,387
119,3,0,4,7,0,19,0,16,21,637,12,715,4,5,0,0,0,3,0,13,9,113,0,148,0,0,8,0,0,5,0,36,11,206,0,260,4,6,0,0,3,6,0,47,14,207,3,285,0,8,10,3,0,15,0,95,56,443,9,639,0,6,8,10,0,47,9,230,99,627,14,1045,5,40,24,15,0,158,28,326,187,1206,14,1997,10,67,44,36,14,402,46,494,300,1237,25,2671,36,175,100,115,35,774,94,685,468,1703,23,4211,101,291,185,349,126,1034,218,722,505,1703,36,5273,109,241,145,467,146,1018,194,521,332,1160,20,4354,251,278,153,621,216,1013,198,472,312,1094,8,4621,1051,584,358,1616,654,2176,457,807,501,1694,25,9925,1356,443,294,1760,732,1173,402,467,327,1007,17,7975,1514,342,202,1639,611,1027,284,338,212,738,24,6936,1527,211,133,1142,475,541,191,202,118,387,4,4930,5855,592,256,3578,1341,2063,353,462
120,3,0,7,0,0,12,0,7,10,112,0,143,0,0,0,0,0,0,0,0,6,25,0,40,0,0,0,0,0,0,0,9,5,44,0,61,0,3,0,0,0,3,0,10,10,37,0,63,5,4,0,0,0,9,0,26,10,61,0,120,0,7,0,9,0,16,6,61,17,99,0,206,4,6,8,7,0,26,5,67,30,170,5,324,6,30,5,7,5,75,7,108,52,213,0,506,10,63,27,37,3,181,25,178,79,318,6,931,33,107,37,123,31,257,42,193,73,321,9,1214,44,94,38,118,44,313,52,141,86,239,0,1169,79,105,39,218,56,360,55,122,52,234,10,1332,349,254,87,631,169,929,106,251,121,424,14,3337,545,253,83,791,254,383,101,175,63,272,3,2916,727,193,50,890,255,493,99,130,47,220,4,3117,800,156,47,706,234,255,62,95,29,123,3,2512,6482,578,132,4036,1145,2100,171,331
121,3,9,0,0,0,14,0,13,8,216,0,265,0,0,0,0,0,3,0,10,0,45,0,60,0,0,0,0,0,4,0,8,3,67,0,80,0,0,0,0,0,3,0,17,7,43,0,75,0,5,3,0,0,8,0,41,8,71,0,130,0,16,4,4,4,17,3,57,13,92,0,210,3,18,3,21,0,38,5,90,36,141,4,364,7,40,7,21,5,94,21,107,32,169,4,509,35,84,23,50,9,223,29,172,64,273,0,953,47,156,37,153,36,268,35,217,56,293,6,1286,51,131,39,191,55,377,45,171,47,249,4,1350,104,155,38,266,62,437,43,153,48,214,4,1517,440,368,72,839,207,1403,119,304,102,446,14,4298,728,328,66,1188,273,546,89,221,76,317,5,3833,1104,290,54,1451,324,921,98,208,51,254,3,4765,1351,196,38,1172,285,367,60,119,35,141,9,3771,12604,901,168,8392,1746,5316,255,724
122,0,0,0,3,6,13,0,9,0,58,0,89,0,0,0,0,0,4,0,0,0,7,0,18,0,5,0,0,0,0,0,5,7,17,0,32,0,0,0,0,0,0,0,3,0,14,0,23,0,0,0,0,0,5,0,7,0,30,0,55,0,0,3,0,0,8,0,26,4,32,0,81,4,12,3,10,4,23,3,35,8,74,0,166,5,13,3,13,4,36,0,55,16,79,0,225,12,42,7,45,11,86,12,69,28,138,0,456,22,85,19,94,27,134,32,107,41,143,0,716,39,82,13,157,28,195,40,113,34,131,0,834,66,94,27,246,56,202,38,107,29,131,3,1005,289,263,49,751,181,571,113,224,67,272,5,2788,479,279,54,1049,231,350,115,190,50,179,0,2980,603,261,53,1207,280,460,97,130,33,174,4,3316,727,189,41,981,218,205,81,102,11,90,3,2652,6632,630,116,5834,1225,2789,199,423
123,3,0,5,6,0,5,0,6,6,131,0,161,0,3,0,0,0,0,0,4,0,35,0,48,0,4,0,0,0,3,0,10,0,52,0,86,0,0,0,0,0,0,0,11,8,35,0,54,0,0,0,0,0,6,3,14,6,121,0,156,4,0,0,6,0,13,0,69,23,154,0,273,6,10,3,3,3,65,0,113,40,309,4,565,9,28,14,15,7,184,16,171,89,328,8,853,15,67,38,65,19,420,42,267,141,529,8,1602,36,131,71,249,53,662,78,306,159,517,10,2277,87,130,77,376,124,696,113,281,155,361,6,2404,168,163,87,495,166,650,123,235,147,272,8,2505,1045,403,175,1465,489,1335,299,376,231,525,20,6356,1312,318,171,1594,543,637,235,234,113,303,17,5475,1283,184,100,1384,477,579,134,155,78,183,8,4550,1195,141,75,821,290,301,89,77,31,113,0,3139,3287,217,122,1797,590,876,148,136
124,0,4,0,9,4,0,0,3,13,116,0,150,0,0,0,0,0,3,0,0,0,23,0,29,0,0,0,0,0,4,0,0,0,34,0,45,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,5,0,21,7,56,0,101,0,5,0,6,0,7,0,40,10,105,3,177,5,6,4,6,4,39,7,92,19,193,6,375,5,32,16,13,11,131,10,132,51,244,7,650,14,69,18,59,23,328,44,209,90,361,8,1227,48,139,56,233,90,525,72,282,146,389,6,1996,80,134,52,386,127,622,92,257,111,298,12,2165,198,196,56,553,163,648,118,214,98,246,6,2501,963,414,162,1590,535,1373,280,338,166,432,11,6255,1319,343,118,1725,577,687,214,209,77,282,7,5568,1525,245,95,1585,450,655,143,131,58,171,3,5062,1350,172,46,1067,345,300,96,96,43,94,0,3609,3832,314,92,2177,705,904,156,153
125,6,0,14,3,8,9,0,17,13,556,7,627,0,0,4,0,0,0,4,4,8,82,0,100,0,4,0,0,0,5,0,25,22,185,0,244,3,0,0,0,0,3,0,35,23,142,3,208,3,0,9,0,0,22,5,63,46,415,11,568,3,10,3,0,0,38,8,126,82,506,13,793,4,31,26,9,5,144,14,249,168,991,16,1644,9,60,43,28,12,361,38,384,242,1048,16,2243,33,125,104,96,29,766,66,513,298,1435,25,3500,77,255,151,292,75,1026,141,572,369,1340,22,4324,98,175,122,379,114,1076,142,406,301,990,13,3811,216,206,111,498,164,1100,140,389,223,800,21,3864,1037,412,254,1330,487,2636,295,672,362,1313,32,8834,1419,308,218,1456,525,995,226,356,221,766,13,6502,1716,204,150,1345,494,1096,180,239,143,536,19,6127,1630,160,88,857,374,450,110,144,81,272,13,4175,5447,346,174,2272,882,1606,203,295
126,3,0,0,4,0,6,0,4,4,103,0,128,0,0,0,0,0,0,0,4,0,31,0,38,0,0,4,0,0,0,0,10,0,37,0,56,0,0,4,0,0,3,0,4,0,22,0,40,0,4,0,4,0,3,4,26,12,75,0,125,0,0,3,0,4,9,0,39,12,95,3,162,3,11,5,9,3,30,5,78,23,108,0,270,0,32,15,11,3,75,13,81,40,171,5,454,13,50,19,43,12,169,20,105,59,203,0,703,26,106,40,103,28,217,39,144,66,209,6,1003,34,63,35,113,37,283,30,145,55,181,3,971,59,84,26,164,43,306,42,106,43,155,0,1039,293,196,70,511,154,993,100,211,76,279,10,2903,480,167,50,715,199,366,80,142,40,210,6,2463,695,140,40,686,171,501,61,123,41,169,8,2631,794,99,33,600,182,214,40,60,23,102,5,2146,4710,332,98,2718,592,1584,83,204
127,0,0,3,11,4,18,0,11,23,731,4,797,0,0,0,0,0,3,0,12,6,78,3,103,0,0,0,0,0,0,0,26,16,205,4,255,0,0,0,0,0,3,0,31,26,195,0,264,4,10,5,6,0,21,0,86,31,576,10,744,0,15,5,5,0,32,4,141,66,663,15,940,0,23,16,12,5,151,16,284,136,1441,12,2103,5,57,30,27,10,362,25,403,219,1484,23,2656,17,99,62,105,32,744,46,523,301,1957,33,3930,76,194,102,254,103,973,123,622,368,1864,34,4707,117,163,124,319,131,1000,114,478,315,1371,10,4142,255,221,130,517,170,945,174,366,257,1267,24,4310,1106,430,303,1363,581,1952,388,699,420,1842,28,9112,1397,329,251,1468,599,1109,303,444,274,1143,24,7356,1529,228,180,1290,570,865,214,290,192,790,9,6155,1337,154,129,846,399,474,140,156,123,381,4,4151,3709,356,245,1846,840,1309,226,305
128,3,0,3,6,3,8,0,10,3,52,0,82,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,3,23,0,34,0,0,0,0,0,0,0,3,0,16,0,18,0,7,0,0,0,4,0,10,5,31,0,50,0,3,0,4,0,6,0,27,3,25,0,70,0,4,0,3,0,13,7,26,12,72,0,144,5,18,4,7,0,42,10,61,13,98,0,240,8,28,12,28,10,93,18,75,31,134,0,440,20,66,14,94,34,161,33,119,47,184,0,769,30,71,22,160,46,194,34,114,44,165,4,877,76,84,23,229,67,236,62,97,47,139,7,1068,287,253,70,899,258,673,174,229,76,295,5,3212,506,290,80,1256,357,361,135,176,53,198,0,3424,737,291,62,1431,349,443,114,150,57,164,4,3809,943,178,37,1118,267,246,94,116,37,103,3,3140,4804,470,100,3938,958,1421,213,249
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
