SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
101031016,7,0,0,6,5,18,19,25,16,16,5,13,143,0,0,5,3,3,5,10,10,4,0,4,0,55,7,10,0,4,15,31,48,49,31,14,12,13,240,0,3,0,0,5,7,5,7,3,4,4,0,32,0,0,0,6,0,0,10,13,5,0,0,0,32,9,13,5,14,24,50,62,77,44,20,19,20,361,0,0,0,0,0,4,4,3,0,0,0,0,13,0,0,3,0,0,7,4,5,0,0,0,4,30,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,14,0,0,10,7,7,14,9,9,5,0,0,4,58,19,12,9,25,34,82,93,108,68,42,23,41,560,12,9,5,8,14,44,41,35,14,10,4,9,191,0,0,0,4,0,6,7,17,5,4,3,7,49,6,0,7,7,17,43,49,55,32,15,19,14,261,0,0,4,10,0
101041017,13,5,6,12,14,34,28,39,16,10,8,13,200,0,0,0,3,0,8,4,18,4,10,0,6,46,6,0,3,9,5,33,26,39,26,15,10,5,175,0,0,0,4,4,3,8,3,7,0,0,0,32,5,3,0,7,3,9,5,10,0,5,0,0,50,9,6,4,17,12,52,41,74,37,26,13,8,302,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,4,6,0,3,0,3,32,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,19,3,0,0,4,4,21,16,13,0,4,0,4,66,24,16,9,35,35,99,87,128,52,38,19,24,566,18,10,12,15,18,31,31,37,11,11,10,6,210,0,0,0,0,0,8,5,5,3,4,0,3,36,4,0,0,3,6,21,38,43,17,3,3,5,151,0,0,0,3,0
101041018,25,11,7,10,20,31,27,35,18,13,3,6,221,5,3,0,4,4,8,4,5,10,3,0,3,53,5,0,0,7,4,27,25,46,27,10,6,7,165,4,0,0,4,0,9,5,14,3,4,5,0,49,0,0,0,3,7,9,10,11,0,3,0,5,53,10,5,5,15,16,51,49,70,42,20,14,15,316,0,0,5,0,0,0,0,3,0,0,0,0,11,4,0,0,5,0,12,5,4,0,3,0,6,40,0,0,0,0,0,7,5,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,6,14,5,0,3,7,4,22,9,9,8,3,0,8,79,36,18,13,32,40,108,88,116,73,36,20,35,615,27,9,8,18,21,46,53,46,16,15,5,12,270,0,0,0,0,0,3,3,9,0,4,0,0,29,0,0,0,3,8,31,38,53,11,9,8,5,170,0,0,0,0,0
101041019,14,9,9,13,27,53,40,29,14,7,3,13,238,0,0,5,8,4,21,17,9,4,0,3,0,63,3,8,3,11,19,61,70,51,27,11,11,9,298,5,0,0,3,7,19,11,3,0,0,6,4,67,4,0,4,7,7,7,10,10,3,0,0,5,53,12,11,13,29,41,108,107,75,36,17,14,16,482,0,0,0,5,0,0,3,0,0,0,0,0,14,0,3,0,0,7,14,6,3,4,0,0,0,46,0,0,0,0,0,3,0,3,0,0,0,3,20,5,0,0,5,6,7,3,3,0,0,0,0,23,6,0,5,12,14,28,15,10,4,0,0,5,108,34,20,29,53,78,188,166,116,55,31,17,33,825,13,5,10,23,29,47,31,41,15,10,0,9,228,0,0,0,0,0,11,13,15,0,0,0,5,54,0,4,4,11,18,55,73,65,22,14,7,7,279,0,0,5,0,7
101041020,28,20,18,21,31,69,42,40,20,9,10,28,346,6,3,5,10,13,23,12,18,11,0,0,8,100,10,9,9,20,27,67,68,42,16,13,6,14,302,4,6,3,5,12,17,5,6,3,4,3,0,62,4,6,6,5,14,8,11,8,0,0,0,9,72,24,18,21,36,61,117,96,65,24,21,13,33,538,0,0,0,0,0,6,0,0,0,0,0,0,13,0,3,0,4,10,12,3,5,0,0,0,0,44,0,3,3,6,0,0,3,0,7,0,0,0,29,0,0,0,4,4,5,4,3,3,0,0,5,24,7,6,5,17,11,26,8,7,10,0,0,5,109,58,51,41,77,100,215,149,113,52,32,25,68,990,41,22,16,30,37,63,43,45,19,8,5,25,359,0,5,3,5,5,24,12,10,5,8,0,3,75,7,4,0,15,17,62,70,54,15,15,3,10,273,10,0,3,4,6
101041021,3,3,6,3,10,11,11,10,13,4,0,4,78,0,0,0,0,4,6,3,4,0,3,5,0,20,0,0,0,3,3,9,15,22,11,4,0,0,71,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,7,0,3,4,0,0,0,18,0,4,0,3,5,17,19,25,14,10,4,4,119,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,6,0,5,0,0,3,10,7,4,0,0,3,0,32,6,17,8,8,24,36,35,49,26,14,11,12,230,12,8,5,7,5,17,8,19,5,8,0,9,104,0,0,0,0,0,4,6,3,3,8,0,5,26,0,0,0,0,3,13,25,28,10,0,0,5,84,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,7,0,3,7,5,14,7,13,4,0,4,14,89,0,0,0,0,0,3,5,9,0,4,3,0,20,0,0,0,5,0,20,18,24,7,0,0,4,76,0,0,0,0,0,9,3,0,0,0,0,0,13,0,0,0,3,0,4,0,0,0,0,0,0,15,6,0,0,5,5,27,28,35,4,4,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,5,0,9,3,4,0,0,0,0,28,17,0,7,19,16,54,42,51,13,7,10,17,248,6,4,10,9,9,14,19,13,0,0,0,6,92,0,0,0,0,0,5,3,3,0,0,0,0,9,0,0,0,0,3,12,20,16,3,0,0,6,67,0,0,0,0,0
101041024,11,0,3,4,3,29,20,17,6,8,4,8,116,0,0,5,0,0,5,5,0,3,3,0,0,30,3,4,0,8,4,12,15,22,7,3,0,7,83,0,0,0,3,4,6,8,5,0,0,0,4,29,0,0,0,0,3,0,0,0,0,0,3,0,9,9,3,3,8,15,18,31,25,6,9,7,10,153,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,6,0,0,0,0,4,22,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,6,3,0,0,5,0,0,0,0,0,13,0,4,0,0,8,8,12,0,0,0,0,4,46,17,18,15,19,32,54,55,47,19,11,16,20,316,6,12,3,9,12,23,16,19,6,8,9,5,124,0,0,0,0,3,5,3,4,0,0,0,0,18,0,3,4,3,5,8,17,12,10,0,0,4,74,3,0,0,0,0
101041025,32,17,9,17,17,40,35,56,20,23,11,21,301,0,0,5,4,7,8,10,18,10,0,4,0,67,0,0,4,6,15,55,48,65,31,17,13,13,278,4,0,0,3,7,16,5,15,3,4,0,0,64,5,0,4,6,4,9,9,13,3,8,0,4,63,9,4,11,21,32,88,78,108,49,31,25,18,475,0,0,0,4,3,0,0,0,0,0,0,0,14,0,3,0,0,4,7,3,4,6,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,18,3,4,4,3,9,13,11,10,7,3,3,3,71,44,25,22,44,61,139,125,176,74,59,32,48,844,40,22,7,20,25,58,71,56,14,22,8,17,367,4,3,0,0,4,13,10,7,4,7,4,5,63,5,7,5,8,10,49,62,72,27,18,3,6,266,0,0,0,0,5
101041026,23,15,9,25,20,48,28,39,7,10,5,11,238,0,0,0,0,6,13,5,9,8,7,0,0,55,0,4,8,5,12,29,45,56,18,10,6,12,211,3,3,0,3,4,14,4,9,0,0,0,4,43,4,4,5,4,7,9,0,3,0,0,0,3,41,11,10,7,17,28,64,59,79,29,20,10,20,358,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,8,6,13,12,3,0,0,0,0,46,0,0,0,0,0,3,0,5,0,0,0,0,12,4,4,0,5,0,3,0,0,0,0,0,0,29,3,8,5,7,15,24,25,10,3,0,0,5,97,40,36,26,48,57,133,105,127,40,33,11,36,690,25,20,8,11,21,42,37,34,15,13,5,17,252,0,0,0,0,4,5,10,10,0,3,0,3,35,3,3,3,5,8,32,51,35,11,11,3,9,183,3,0,0,0,3
101041027,29,12,5,13,18,40,43,47,12,12,12,9,261,0,0,0,0,5,7,6,7,0,9,0,0,32,5,5,0,11,8,36,38,41,10,13,9,6,179,0,0,0,4,5,11,6,12,0,3,0,0,43,0,3,0,3,0,6,5,8,8,0,0,0,33,3,12,3,18,23,59,54,62,19,19,11,4,292,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,4,4,12,6,0,0,3,0,0,35,0,0,0,0,5,3,3,0,0,0,0,0,17,4,0,0,4,0,0,0,0,0,3,0,0,14,8,0,3,8,11,17,9,7,0,4,0,5,75,45,23,16,37,52,119,107,115,29,40,23,20,622,33,10,13,12,18,63,60,27,21,10,4,14,279,3,0,0,0,0,0,5,7,4,4,0,6,27,5,0,3,11,15,46,41,39,12,7,9,10,186,0,0,0,3,4
101051539,22,13,18,44,42,117,132,102,51,21,16,45,627,6,5,5,4,10,19,35,31,20,10,7,3,145,11,14,14,28,40,149,212,186,67,39,15,23,798,7,3,3,5,15,27,25,37,15,3,8,4,152,9,7,4,11,25,34,38,24,20,10,0,10,185,30,23,27,55,87,231,307,282,114,65,25,37,1281,0,0,3,4,5,6,3,12,0,0,0,0,29,0,0,0,7,11,37,31,16,9,4,0,5,126,3,0,0,8,6,14,7,5,0,0,0,0,48,3,8,3,6,10,15,9,7,0,0,4,4,61,9,5,4,25,19,68,52,39,13,9,7,13,264,58,44,50,117,157,419,494,422,168,89,49,95,2168,33,15,19,39,40,131,154,115,38,27,18,23,649,6,0,4,12,7,33,26,41,14,8,5,4,148,16,12,8,11,35,132,207,203,57,25,16,24,742,3,0,0,3,14
101051540,32,5,10,34,31,70,51,69,50,42,15,15,428,0,3,5,4,5,18,19,17,9,7,6,7,102,16,7,0,11,14,73,64,87,53,36,14,23,412,3,3,0,4,8,19,10,19,11,10,0,7,83,5,0,3,6,8,8,16,14,6,7,5,10,91,33,13,12,24,37,115,112,133,82,57,25,44,682,0,0,0,5,0,0,5,9,0,0,0,0,19,0,0,0,3,0,6,6,9,5,0,3,10,47,0,0,0,3,0,5,6,0,0,0,0,0,16,7,0,0,0,3,0,3,10,0,4,0,3,36,3,3,4,9,9,17,19,20,9,0,0,13,118,68,24,21,71,75,203,176,223,134,99,47,76,1225,16,22,10,34,33,82,78,65,42,43,20,36,473,3,0,0,7,4,9,19,20,12,10,4,5,102,14,0,4,9,15,66,83,118,41,38,19,18,436,4,0,0,0,4
101061541,12,3,7,6,11,18,28,48,32,25,15,15,231,0,0,0,4,3,9,17,15,4,5,3,4,64,3,0,0,6,4,42,48,92,53,24,14,14,307,0,4,0,4,0,8,9,4,3,8,0,5,44,0,0,0,7,0,11,0,5,4,3,0,3,48,9,8,6,16,16,72,74,119,65,39,17,21,461,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,15,5,3,0,0,4,40,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,4,7,7,0,0,0,0,19,3,0,6,8,4,18,19,13,6,0,0,4,75,19,12,13,25,31,109,123,182,101,71,35,37,760,11,3,7,0,22,28,34,54,30,26,10,15,228,0,0,0,0,0,6,4,15,10,3,6,0,44,7,4,5,3,9,42,76,98,49,29,7,9,327,0,0,0,0,3
101061542,28,9,10,13,19,68,49,78,81,68,52,18,496,0,3,3,5,3,7,15,19,22,28,21,10,135,9,3,9,13,12,47,85,112,91,106,59,11,558,3,0,4,0,0,16,7,21,17,16,14,8,113,3,8,0,3,3,10,11,15,4,7,7,5,81,16,21,15,12,27,83,120,165,130,160,96,29,886,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,4,12,6,8,6,0,7,0,47,0,0,0,0,0,5,0,3,3,3,0,0,19,0,0,0,4,0,5,4,3,3,0,0,0,20,0,0,0,4,5,15,17,12,17,9,9,4,92,44,27,24,32,48,167,188,254,225,238,158,57,1473,38,11,10,21,22,68,56,78,59,81,57,27,523,0,3,0,0,8,20,23,39,14,30,18,5,166,11,8,9,6,21,40,81,110,104,118,66,24,590,8,0,0,3,9
101061543,15,19,8,19,25,64,31,18,13,3,9,9,229,0,3,5,7,7,27,30,18,9,6,3,4,108,5,6,6,15,31,110,99,76,18,22,7,9,400,0,0,3,4,0,22,13,3,0,0,0,3,56,0,9,0,7,6,19,11,5,3,0,0,0,66,9,14,9,33,49,175,148,99,36,30,9,13,629,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,11,20,13,3,4,0,0,4,58,0,0,0,5,0,0,0,0,0,0,0,0,11,0,4,6,4,0,4,0,0,5,0,0,0,23,0,7,9,8,16,25,16,5,5,0,0,5,101,27,32,27,60,87,269,197,123,54,35,19,28,958,23,9,4,20,25,61,47,32,7,8,9,16,255,3,0,0,0,9,20,18,22,7,3,0,4,100,6,3,0,21,29,89,80,57,19,13,0,10,331,3,0,0,4,8
101061544,39,19,11,28,31,40,24,14,9,3,7,11,242,4,0,0,4,9,15,6,11,0,6,0,4,64,19,10,4,15,22,43,41,22,7,4,4,15,205,3,5,7,5,0,9,5,5,0,0,0,3,39,3,0,5,0,6,6,0,3,0,0,0,3,35,29,15,16,22,37,68,45,47,9,21,7,27,341,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,7,5,8,10,5,0,0,0,0,4,39,0,0,0,5,0,3,0,0,0,0,0,0,16,0,6,4,3,0,0,0,0,0,0,0,8,20,5,7,3,12,9,16,4,0,0,0,0,7,78,76,38,36,65,82,126,75,64,23,22,14,43,662,26,8,18,22,33,42,21,32,8,6,5,21,251,0,0,0,0,0,13,3,12,0,0,0,0,48,11,0,3,16,22,31,37,28,11,7,4,13,173,12,4,0,3,3
102011028,13,7,6,9,8,20,17,38,28,31,15,8,192,6,0,0,0,0,9,19,24,12,19,5,0,94,3,0,4,3,11,22,45,83,74,76,37,11,375,3,0,4,0,10,16,16,13,9,12,9,0,95,5,0,0,0,4,13,7,11,11,9,0,10,75,17,3,11,8,19,57,85,130,112,121,51,25,635,0,0,0,0,4,3,0,0,0,3,0,0,10,0,0,0,0,4,4,3,7,4,3,0,0,26,4,0,0,3,0,9,4,7,0,0,0,0,24,3,0,0,0,0,8,3,0,0,3,0,4,28,6,0,0,0,8,20,12,14,7,5,3,3,88,39,9,17,24,37,90,111,185,146,160,68,32,915,9,9,9,9,5,25,11,45,28,21,17,6,184,3,0,4,9,0,20,14,23,16,21,7,4,113,3,0,0,8,10,21,22,107,86,81,52,11,394,3,3,0,3,9
102011029,30,17,7,19,11,33,30,65,54,37,24,19,343,0,0,0,0,4,12,15,27,22,13,12,0,116,3,3,6,9,5,41,40,112,89,84,37,13,444,5,0,3,0,6,8,23,19,11,13,10,10,120,6,0,0,7,13,22,19,20,16,8,6,9,138,16,6,17,16,28,85,101,188,144,120,62,30,818,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,9,8,9,4,4,0,3,52,0,0,0,3,0,3,0,3,0,0,0,0,25,0,0,0,5,0,3,4,0,4,3,3,4,35,9,3,3,3,6,18,15,17,11,6,8,9,109,57,24,27,44,46,136,150,266,206,168,93,60,1270,41,10,5,5,19,30,46,71,31,37,30,20,357,0,3,0,4,7,11,13,30,17,14,7,9,109,5,3,0,9,14,38,63,132,90,84,36,25,500,3,0,10,6,7
102011030,15,6,10,6,5,20,12,22,13,18,28,18,160,0,0,0,0,0,4,5,3,4,5,5,3,33,7,4,0,9,0,9,24,28,16,22,23,9,144,0,5,0,0,4,7,0,7,0,8,4,3,44,3,0,0,0,0,4,9,7,3,4,4,6,41,12,14,0,12,8,22,36,42,23,33,37,20,259,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,3,14,0,0,0,0,0,8,11,11,0,0,0,6,39,25,11,10,11,10,49,59,70,33,59,68,42,461,20,4,0,3,8,23,17,21,14,20,20,3,156,0,0,0,0,0,5,7,3,3,3,8,4,34,3,0,4,4,4,14,14,26,21,18,16,4,125,3,3,0,0,3
102011031,23,7,7,17,9,47,45,74,39,32,24,16,346,0,5,0,3,4,25,17,22,20,32,27,4,161,10,3,0,11,4,36,52,132,97,83,66,25,523,10,10,6,10,7,29,31,36,20,28,17,10,203,13,6,5,11,4,24,14,18,13,17,19,14,152,37,23,12,27,15,103,114,219,149,156,123,50,1034,0,0,0,0,0,4,0,8,0,6,0,0,21,3,0,0,7,5,6,8,11,8,3,4,5,61,0,0,0,0,5,7,7,3,5,0,4,0,39,5,0,0,0,5,11,9,3,3,0,5,3,58,5,3,7,5,16,29,28,32,17,14,10,13,176,67,33,26,51,47,181,187,319,207,204,155,75,1555,28,17,14,12,24,35,38,68,39,39,27,9,349,0,5,0,0,0,14,15,28,20,21,22,5,130,15,10,8,11,10,43,69,128,92,101,53,13,538,8,5,0,3,9
102011032,26,13,14,22,24,66,89,125,50,35,23,24,519,5,0,0,0,6,12,20,29,12,19,7,3,107,5,5,0,11,17,57,97,217,70,37,18,17,547,3,3,8,9,3,13,16,28,7,10,12,6,111,8,3,3,5,5,21,23,22,13,13,3,3,116,15,11,14,22,31,97,157,292,104,74,41,31,888,0,0,0,0,0,0,3,0,0,0,0,0,16,4,0,0,4,0,9,23,14,4,3,4,5,70,0,0,0,0,0,7,7,11,6,0,0,0,40,9,0,0,3,5,18,13,15,3,3,0,3,78,12,5,0,13,11,35,50,48,14,7,3,9,203,58,24,26,54,66,198,291,469,167,114,65,60,1614,24,9,10,9,20,66,94,125,55,40,14,23,481,3,0,0,7,0,3,18,25,18,7,5,5,103,12,5,4,13,13,71,127,179,75,47,24,13,573,6,8,3,3,4
102011033,7,0,3,11,12,22,28,56,28,17,0,13,205,0,3,0,3,5,14,11,18,16,3,4,9,86,3,0,0,0,10,38,58,153,83,36,9,15,418,0,0,5,0,3,20,25,26,18,7,0,0,111,4,0,0,4,0,13,19,19,8,0,0,6,78,10,10,4,7,25,82,113,219,130,53,14,36,693,0,0,0,0,0,0,4,6,0,0,0,0,15,0,0,0,0,0,7,9,14,3,3,0,0,42,3,0,0,0,0,6,3,9,3,0,0,0,19,0,5,0,0,0,4,6,3,5,5,0,0,32,3,8,5,0,0,10,22,31,13,5,0,0,100,18,11,10,18,39,116,167,306,173,77,14,48,1004,17,5,7,11,6,20,36,67,27,19,6,8,220,0,0,0,0,3,9,15,25,12,6,0,4,69,5,4,0,5,7,27,67,122,64,38,9,16,363,5,3,0,7,10
102011034,6,4,3,10,11,26,15,43,29,7,10,11,177,0,0,0,4,4,7,13,28,14,5,6,3,75,3,0,0,5,4,19,30,92,80,30,16,17,301,3,0,4,10,6,15,21,18,4,5,0,6,94,4,3,0,3,8,13,8,13,10,4,0,6,79,15,9,6,21,27,54,71,149,105,40,27,30,553,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,3,0,3,0,11,9,4,3,4,4,45,0,0,0,3,0,6,6,3,0,0,0,0,27,4,0,3,0,4,11,4,6,0,3,0,4,44,3,0,7,4,6,17,24,27,12,10,5,7,126,29,9,15,41,38,102,105,218,143,62,40,48,850,14,9,6,5,7,23,30,44,19,16,7,6,183,0,0,0,3,4,6,4,24,10,5,3,0,61,3,0,0,3,3,19,50,98,72,25,14,11,293,4,0,0,5,3
