region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
10701,0,0,3,22,12,0,77,3,0,0,0,0,0,0,0,117,0,0,0,0,8,3,3,4,0,0,0,0,0,0,0,18,0,0,0,14,10,6,10,8,0,7,5,3,3,0,0,66,0,3,7,4,12,16,20,32,15,9,7,7,7,0,0,139,0,3,86,176,29,21,48,11,0,0,0,0,0,0,6,380,0,3,11,7,3,3,6,0,0,0,0,0,0,0,3,36,0,0,0,0,6,11,13,9,6,0,3,0,0,0,5,53,3,0,46,778,770,175,113,39,13,8,4,3,5,0,84,2041,0,65,287,79,30,13,12,5,3,0,0,0,3,0,16,513,0,3,101,147,39,8,3,4,0,0,0,0,0,0,20,325,0,0,0,0,9,8,7,4,0,0,0,0,0,0,0,28,0,0,6,17,23,8,30,29,4,5,16,7,3,4,12,164,0,3,8,3,5,0,13,5
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,3,8,14,4,29,8,0,0,0,0,0,0,3,69,0,0,0,0,5,5,3,3,0,0,0,0,0,3,0,19,0,0,3,7,10,10,15,23,4,6,3,3,6,8,0,98,0,0,5,7,3,23,24,18,5,9,7,3,0,3,7,114,0,3,64,122,22,3,13,0,0,0,0,0,3,0,8,238,0,7,17,5,12,9,9,5,0,0,0,3,6,0,0,73,0,0,3,6,5,10,10,7,0,0,3,0,0,0,3,47,0,0,19,319,352,70,31,17,4,3,3,3,0,0,43,864,0,72,345,159,37,36,18,14,5,3,0,3,0,0,23,715,0,3,57,77,26,6,3,0,0,0,0,0,0,0,6,178,0,0,0,6,11,4,6,3,0,3,0,0,0,0,3,36,0,6,0,14,18,0,17,12,5,4,5,11,0,4,3,99,0,3,3,3,0,4,13,3
10704,0,3,4,26,15,3,154,15,0,4,0,0,0,0,6,230,0,0,0,0,3,6,3,3,0,0,4,0,0,3,0,22,0,3,3,16,40,34,51,31,9,11,21,22,11,29,13,294,4,6,19,5,17,67,161,239,73,152,305,557,522,176,120,2423,3,3,72,150,48,11,187,116,6,0,0,4,3,0,5,608,0,6,22,17,9,9,9,6,0,0,3,6,0,5,3,95,0,0,7,13,19,37,26,13,5,0,8,4,4,0,0,136,4,0,51,470,348,77,67,16,3,4,4,3,3,0,49,1099,5,130,315,72,30,42,52,12,4,0,10,3,5,8,30,718,0,13,205,225,41,11,4,0,5,0,0,0,5,0,14,523,0,0,3,4,20,27,35,19,14,8,5,11,16,9,11,182,0,8,6,35,57,43,49,73,33,81,83,111,45,31,20,675,0,0,6,4,14,19,29,43
10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,5,7,4,7,8,3,4,0,0,0,0,0,38,0,3,3,3,0,4,3,3,3,3,3,0,0,0,3,31,0,0,4,13,3,4,0,3,0,0,0,0,0,0,0,27,0,3,12,3,4,0,0,0,3,0,0,0,0,0,0,25,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,29,61,21,15,8,6,5,3,0,0,0,0,3,8,159,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9,0,5,0,5,6,0,5,0,3,6,0,0,0,3,0,33,0,3,0,3,5,3,5,0
10802,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,12,5,10,4,3,4,0,0,0,3,0,3,44,0,0,0,0,5,5,10,0,3,9,0,0,0,9,0,41,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,3,3,0,0,3,0,0,0,0,3,0,3,21,0,4,3,0,7,10,11,7,3,0,0,4,0,0,3,52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,36,64,33,9,29,11,0,0,0,0,0,0,3,3,188,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,4,3,0,3,3,0,0,0,0,0,0,0,16,0,3,0,15,4,3,5,3,3,0,0,0,0,3,4,43,0,0,3,0,0,6,6,0
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,16,8,25,19,3,0,0,3,0,4,0,97,0,5,7,9,7,19,13,10,9,7,3,3,0,0,3,95,0,3,14,16,3,0,5,3,0,0,0,0,0,0,3,47,0,0,9,11,5,0,0,7,0,0,3,0,0,0,0,35,0,3,5,3,10,11,5,3,0,0,0,9,3,0,0,52,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,3,55,100,60,30,26,18,6,3,0,3,3,0,0,10,317,0,0,3,3,5,3,0,0,0,0,0,0,0,0,3,17,4,0,0,8,6,9,4,0,0,0,0,0,0,0,3,34,0,8,3,20,24,4,5,17,8,11,13,3,6,0,10,132,0,3,9,3,4,3,4,0
10805,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,10,0,0,0,3,14,6,6,6,0,3,0,0,0,0,3,41,0,4,0,0,5,7,8,10,0,4,6,0,5,4,3,56,0,3,5,8,6,0,3,0,0,0,0,0,0,0,0,25,3,9,4,4,0,3,0,5,0,0,3,0,0,0,3,34,0,0,4,4,0,5,4,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,71,25,18,24,4,6,0,0,0,3,4,0,6,189,3,0,6,4,4,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,6,6,3,6,0,0,0,5,0,0,0,26,0,3,0,15,0,4,3,5,8,4,4,3,9,4,4,66,3,5,5,3,0,4,4,0
10901,0,3,3,4,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,4,3,12,7,3,3,3,0,3,7,3,58,0,3,0,0,9,0,14,14,12,6,4,6,0,3,3,74,0,0,5,30,9,0,4,0,0,0,0,0,0,0,0,48,0,0,3,5,4,0,0,0,8,0,0,0,0,5,0,25,0,0,0,3,3,14,3,5,0,3,3,9,3,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,156,53,8,14,5,6,0,9,0,0,4,3,20,333,0,7,21,13,5,4,0,4,0,0,0,0,3,0,6,63,0,0,0,0,4,10,4,5,0,0,0,0,0,0,3,26,0,3,3,5,8,6,12,41,60,74,44,55,22,9,16,358,0,0,4,0,0,0,4,8
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,3,0,0,3,0,0,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,3,0,0,22,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,4,4,8,8,3,3,0,36,0,0,0,0,0,0,0,0
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,3,0,3,6,0,3,0,0,0,0,0,0,15,0,3,0,0,3,7,8,7,0,3,5,3,0,3,0,42,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,35,59,20,3,9,3,0,0,0,0,0,0,3,5,140,0,0,3,8,3,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,5,4,0,9,0,7,9,11,5,9,3,0,67,0,0,0,3,0,0,0,0
11001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,5,11,9,13,3,3,0,3,4,3,3,0,60,3,0,0,0,5,4,20,26,5,9,21,24,62,46,39,264,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,15,3,0,0,0,3,11,4,10,0,0,0,5,5,5,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,7,11,25,22,13,4,3,3,5,4,3,6,148,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,6,6,0,0,3,3,5,0,3,39,0,3,0,7,4,4,20,11,9,0,6,0,10,3,0,77,0,0,0,4,0,0,11,7
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,7,3,0,3,0,0,0,3,0,0,3,26,0,0,0,3,0,3,3,6,6,5,0,0,0,0,3,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,3,3,3,3,3,0,0,3,0,3,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,19,18,7,4,3,0,3,0,3,3,0,3,112,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,12,4,3,0,5,0,0,0,4,0,0,3,4,0,0,0,23,0,0,5,3,0,0,0,0
11003,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,0,0,0,0,0,0,20,0,0,0,0,4,3,11,5,3,3,0,4,0,0,3,36,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,5,7,5,0,0,0,3,3,3,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,3,3,0,0,0,0,0,0,3,3,31,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,6,3,4,8,16,6,3,6,55,0,0,3,0,0,0,0,3
11004,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,7,5,0,0,0,0,0,0,5,42,0,0,4,4,3,13,26,24,4,6,4,7,3,0,0,98,0,0,5,5,3,0,0,3,0,0,0,0,0,0,0,16,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,7,6,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,28,15,4,9,7,3,0,0,3,0,0,4,144,0,3,6,3,0,3,0,0,0,0,0,0,0,0,3,18,0,0,0,3,7,6,3,0,0,0,0,0,0,0,3,22,0,4,0,0,6,7,10,20,18,19,14,0,0,0,5,103,0,3,6,0,5,5,10,0
11101,0,0,0,3,7,0,17,0,0,0,0,3,0,0,0,30,0,0,0,0,3,11,4,4,0,0,0,0,0,0,3,25,0,0,3,16,16,27,32,24,6,12,11,3,9,3,5,167,0,8,8,7,25,54,42,35,12,3,4,11,12,10,7,238,0,3,16,32,8,3,3,0,0,0,0,0,0,0,4,69,0,4,5,17,8,3,3,0,0,0,0,0,3,0,3,46,0,3,6,8,12,21,7,3,4,0,0,3,0,0,8,75,4,3,32,106,41,10,6,3,0,3,0,0,0,0,4,212,3,202,219,53,19,26,18,21,3,3,4,3,3,3,9,589,0,8,43,41,8,4,4,0,0,0,0,0,0,0,3,111,0,0,0,8,14,23,20,8,0,3,0,0,3,0,3,82,0,8,0,23,31,23,62,56,16,25,30,21,7,14,11,327,0,0,4,3,4,8,12,16
11102,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,12,0,0,0,0,4,12,8,0,0,0,5,6,0,0,0,35,0,0,0,13,18,12,15,9,4,3,4,6,0,0,3,87,5,5,11,4,0,7,7,9,4,3,3,0,7,0,3,68,3,3,7,21,4,4,13,0,0,0,0,0,0,0,8,63,0,3,6,3,0,0,0,0,0,3,0,0,0,0,0,15,4,3,0,3,14,24,9,6,0,0,0,3,0,3,10,79,0,0,3,6,5,3,3,0,0,0,0,0,0,0,3,23,0,83,128,42,15,15,5,7,0,0,0,0,4,0,14,313,0,0,14,11,0,0,4,0,0,0,0,0,0,0,3,32,0,0,0,3,3,7,4,6,0,0,0,3,0,3,0,29,0,15,12,5,15,4,10,13,4,5,9,0,0,3,10,105,0,0,13,3,0,3,5,5
11103,0,0,3,27,11,6,99,6,5,0,0,3,0,0,0,160,0,0,0,0,6,6,4,5,0,5,0,0,0,0,3,29,0,3,3,25,28,38,38,32,12,10,15,25,15,11,8,263,0,6,13,10,19,59,95,120,45,52,84,126,157,61,64,911,0,5,22,115,24,3,24,10,0,0,5,3,0,0,10,221,0,0,11,20,13,5,5,11,3,7,3,3,3,0,3,87,0,3,0,12,17,26,30,11,0,3,3,0,3,3,0,111,3,4,81,344,155,71,32,6,4,3,3,3,3,3,34,749,0,209,170,37,18,36,24,35,6,8,7,15,11,8,33,617,6,19,155,159,28,14,11,4,0,0,0,0,0,4,30,430,4,0,0,3,33,41,30,4,4,3,9,11,7,7,9,165,0,9,8,22,34,44,75,99,54,81,80,63,49,15,31,664,0,0,4,8,8,21,26,22
11201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,8,21,37,27,44,33,3,3,4,9,5,10,5,216,0,7,7,4,5,8,9,9,3,6,9,0,7,0,3,77,0,0,10,10,3,0,0,0,0,0,0,0,0,0,0,23,3,3,3,10,3,3,3,0,0,0,0,0,0,0,0,28,3,3,10,9,5,9,5,0,0,0,0,0,0,0,3,47,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,35,97,32,27,111,84,53,8,5,3,7,12,3,24,501,3,3,11,10,7,0,6,0,0,0,0,0,0,0,0,40,3,0,3,3,7,11,5,3,0,3,0,3,0,0,3,44,3,6,7,15,17,13,14,15,0,6,3,6,5,3,10,123,0,3,6,4,4,6,5,11
11202,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,15,25,14,19,11,0,0,0,4,0,4,3,98,0,0,4,0,0,10,12,16,3,0,8,30,34,12,4,133,0,4,0,9,3,0,0,0,0,0,0,0,0,0,0,16,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,7,10,12,10,0,3,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,66,34,24,67,50,22,3,3,3,3,3,3,13,323,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,8,4,5,7,0,0,0,0,0,0,0,29,0,0,4,11,6,8,16,15,8,3,3,4,3,4,8,93,0,0,7,4,3,3,5,13
11203,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,21,20,23,20,3,4,15,6,5,9,12,162,0,5,6,3,5,6,13,27,11,19,27,30,34,9,26,221,0,0,9,14,8,0,3,0,0,0,0,0,0,0,0,34,0,0,6,8,9,3,3,0,0,0,0,0,0,0,3,32,3,3,3,16,9,8,11,13,0,5,3,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,149,58,32,41,36,12,5,6,8,4,3,3,21,428,4,3,9,9,3,0,0,0,0,0,0,0,0,0,3,31,4,0,0,4,7,9,3,0,0,0,0,0,0,0,3,30,3,12,16,20,30,32,20,20,3,17,27,23,14,3,7,247,0,3,8,5,4,6,9,6
11301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,3,0,0,4,3,0,0,0,26,0,0,0,0,0,19,26,13,6,4,5,4,0,4,6,87,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,5,0,0,0,5,0,0,0,16,0,0,0,4,4,32,42,29,3,3,4,16,18,5,8,168,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7,0,5,18,7,7,7,0,8,0,3,0,0,4,3,5,67,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,11,0,3,3,3,17,44,176,136,41,70,185,138,43,15,34,908,0,0,0,0,0,0,0,0
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,6,3,0,0,3,0,4,0,0,27,0,0,0,0,3,10,7,3,5,0,0,0,0,0,4,32,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,11,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,12,8,11,0,4,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,3,3,0,0,3,3,3,5,3,3,35,0,3,0,0,0,0,0,0
11303,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,9,10,20,11,0,0,4,3,0,0,8,72,0,0,3,8,0,21,32,40,11,24,11,71,47,11,13,292,0,4,4,15,0,0,4,0,0,0,0,0,0,0,0,27,0,6,6,0,0,6,20,27,7,0,0,3,8,0,7,90,0,0,0,4,0,13,18,8,0,4,10,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,75,25,10,11,12,6,0,0,6,3,0,0,8,197,0,0,12,16,5,3,3,0,0,0,0,0,0,0,0,39,0,0,0,3,7,12,11,9,3,0,4,0,3,4,8,64,3,7,0,7,6,0,20,45,47,31,28,33,33,31,20,311,0,3,3,0,7,5,8,4
11401,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,9,0,3,0,29,18,17,17,11,3,0,0,6,0,0,5,109,0,9,6,5,5,27,17,22,8,10,8,12,5,3,28,165,0,5,21,75,21,0,7,0,0,0,0,0,0,0,4,133,3,5,23,13,7,3,3,4,0,0,3,0,0,3,0,67,3,0,4,8,11,8,10,4,0,0,0,0,0,0,8,56,0,0,0,21,6,0,3,0,0,0,0,0,0,0,0,30,0,87,277,100,30,37,20,6,3,3,3,3,0,0,17,586,0,0,39,78,14,4,0,4,0,0,0,0,0,0,0,139,3,3,4,3,4,6,3,3,3,0,0,0,3,0,3,38,0,19,5,13,20,5,6,19,8,8,6,8,8,0,7,132,0,3,6,4,7,8,9,3
11402,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,3,10,20,17,17,15,5,0,3,3,0,3,0,0,96,5,3,4,3,5,16,11,15,0,3,0,6,3,5,6,85,0,0,3,23,5,0,3,3,0,0,3,0,0,0,3,43,0,5,7,7,6,0,0,0,0,0,4,0,0,0,4,33,3,0,3,8,5,9,7,3,3,0,3,0,0,0,0,44,0,0,0,11,11,0,0,5,0,0,3,0,0,0,0,30,0,51,100,42,25,30,14,3,3,0,0,4,0,0,15,287,0,3,15,23,7,0,4,0,3,0,0,0,3,0,4,62,0,0,3,14,3,7,5,0,0,0,0,0,3,5,0,40,0,4,3,14,8,6,13,17,7,14,3,14,3,3,6,115,0,3,6,3,3,3,6,4
11501,0,0,0,18,11,4,31,4,0,0,0,0,0,0,3,71,0,0,0,0,14,40,18,0,0,0,0,0,0,0,3,75,0,3,11,19,32,55,50,34,4,3,5,15,10,12,9,262,4,20,61,60,114,995,1319,907,131,143,167,127,95,40,130,4313,3,3,41,184,44,34,42,3,0,0,0,0,0,3,9,366,0,16,30,122,57,128,92,46,4,5,7,8,0,0,22,537,3,0,9,21,57,271,181,54,10,14,7,4,0,0,21,652,0,0,0,16,14,13,3,0,0,0,0,0,0,0,0,46,4,115,122,68,58,53,72,44,6,14,6,11,14,13,13,613,0,5,69,146,48,7,7,3,0,0,0,0,5,3,21,314,3,6,14,45,201,765,1202,139,38,24,28,10,20,5,52,2552,3,15,12,132,270,731,1529,796,178,156,91,85,103,56,109,4266,0,5,15,18,79,179,259,124
