SA3_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
10704,0,21,3,50,36,16,16,22,7,175,0,5,7,41,49,122,173,233,102,723,5,7,5,18,3,3,0,0,0,44,0,7,21,47,15,7,0,3,0,105,3,3,6,29,30,34,15,3,12,140,0,5,100,28,11,15,11,4,0,180,0,3,0,3,11,10,18,12,3,56,0,0,0,0,4,6,0,0,0,15,3,6,19,45,7,6,3,3,0,89,3,0,5,22,3,0,0,0,0,36,0,3,4,13,20,34,85,66,23,244,4,48,65,239,155,99,52,27,10,699,0,3,3,10,10,8,13,9,3,67,0,8,53,80,12,9,0,0,0,168,0,3,4,14,13,4,3,0,0,41,7,24,17,89,23,18,9,0,0,181,0,0,0,24,4,30,12,12,14,91,3,5,12,33,80,82,110,74,24,416,7,4,4,12,5,3,3,3,0,40,0,8,31,95,34,37,18,10,3,242
10801,0,0,0,3,0,3,4,8,0,29,0,0,0,6,6,4,11,11,4,43,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,5,18,7,0,25,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,31,20,7,65,0,4,5,25,35,39,41,21,6,178,0,0,0,0,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,12,0,3,3,7,0,0,0,0,0,16,0,0,0,0,3,0,3,5,0,12,0,0,0,4,3,9,29,17,3,71,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,7,16,5,0,41
10802,0,0,0,11,3,3,10,3,0,32,0,0,0,3,4,0,12,4,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,11,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,3,6,9,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,31,13,3,58,0,3,12,49,50,71,32,13,3,234,0,0,0,0,0,0,3,3,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,3,3,0,0,15,0,3,3,10,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,27,26,8,3,76,0,0,0,3,0,0,0,0,0,5,0,0,3,7,4,8,16,0,0,32
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,3,3,34,7,8,27,10,5,97,0,0,0,5,3,17,26,24,3,77,0,3,3,3,0,0,0,0,0,15,0,0,3,13,3,0,0,0,0,19,0,0,0,3,3,0,3,0,0,10,0,0,0,9,6,11,0,0,0,30,0,0,0,0,0,5,17,11,0,34,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,15,0,0,0,9,6,19,52,37,14,141,0,18,15,122,85,84,110,62,10,520,0,4,0,7,7,3,10,12,0,45,0,0,0,6,0,0,0,0,0,9,0,0,0,11,11,0,0,0,0,20,0,5,9,20,7,13,3,0,0,59,0,3,0,0,3,4,0,3,4,17,0,9,0,13,19,30,70,47,8,191,0,3,0,0,0,0,4,0,0,7,0,5,12,36,21,21,18,10,5,127
10805,0,0,0,3,0,3,13,11,0,34,0,0,0,3,0,7,19,13,3,48,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,7,8,4,0,26,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,3,10,19,50,22,14,118,3,3,4,42,43,72,50,22,6,244,0,0,0,3,3,3,9,4,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,4,0,3,0,11,0,8,7,13,7,0,3,0,0,30,0,0,0,0,0,3,4,3,0,10,0,0,0,4,5,18,26,10,0,72,0,0,0,0,0,3,0,0,0,3,0,4,0,7,8,9,8,0,0,46
10901,0,4,3,16,3,0,5,7,0,50,0,0,0,0,3,8,13,8,3,38,0,0,0,0,0,0,0,0,0,8,0,0,4,7,0,0,0,0,0,16,0,0,0,9,4,0,0,0,0,12,0,0,0,5,0,3,0,0,0,17,0,0,0,0,0,3,6,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,31,44,21,3,0,0,0,0,103,0,3,0,12,5,17,54,27,3,123,3,11,34,87,76,52,42,15,8,325,0,0,0,3,0,0,3,3,0,13,0,3,0,13,4,0,0,0,0,22,0,0,0,3,5,0,0,0,0,15,3,18,9,44,15,8,6,0,0,106,0,0,0,0,0,3,8,0,4,19,0,0,3,5,17,26,28,18,0,89,0,0,0,0,3,0,0,0,0,12,0,4,15,20,14,11,7,0,0,70
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,20,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,11,0,3,6,17,12,16,8,0,0,66,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
10903,0,0,0,12,3,0,4,0,3,25,0,0,0,4,0,5,16,12,3,48,0,0,0,3,0,0,0,0,0,4,0,0,3,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,19,0,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,3,3,3,17,32,13,6,75,0,8,15,54,39,33,30,16,0,196,0,0,0,10,0,0,3,3,0,19,0,0,0,7,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,6,0,9,9,21,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,3,11,20,27,14,3,79,0,0,0,3,0,0,0,0,0,3,3,8,6,5,10,9,7,0,0,39
11001,0,0,0,3,3,3,5,0,0,21,0,0,0,0,3,5,4,3,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,4,4,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,8,47,6,0,0,0,0,63,0,0,0,3,3,8,18,0,3,39,0,19,24,48,37,40,26,4,3,206,0,0,0,0,0,0,0,0,0,6,0,3,7,17,0,0,0,0,0,27,0,4,3,12,3,4,3,0,0,27,0,3,3,30,3,0,0,0,0,47,0,0,0,0,0,0,0,3,0,9,0,0,5,3,11,15,17,6,6,59,0,0,0,3,0,0,0,0,0,6,0,9,6,10,15,3,3,0,0,53
11002,0,0,0,4,0,3,11,0,0,18,0,0,0,0,0,3,11,17,3,27,0,4,0,5,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,10,27,5,0,45,0,3,4,18,31,35,28,8,0,132,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,4,0,4,0,3,0,0,0,9,3,24,9,34,17,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,12,13,0,39,0,0,0,0,0,0,0,0,0,7,0,0,4,12,3,6,3,3,0,34
11003,0,0,0,15,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,7,3,5,23,0,6,8,18,15,25,10,3,0,87,0,0,0,8,5,0,0,4,0,16,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,6,0,0,3,15,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,3,8,6,3,0,0,0,33
11004,0,3,0,10,3,7,3,4,0,37,0,3,0,0,4,7,3,9,3,30,0,0,0,5,0,0,0,0,0,7,0,3,56,70,0,0,0,0,0,134,0,0,0,0,0,3,0,0,0,9,0,0,0,11,3,0,0,4,0,25,0,0,0,0,0,5,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,28,0,0,3,16,3,0,0,0,0,27,0,0,3,3,0,14,23,11,4,53,0,16,14,82,65,56,38,9,0,283,0,0,0,0,0,3,8,0,0,7,0,0,0,15,0,3,0,0,0,23,0,0,3,14,8,5,3,0,0,30,5,31,37,88,22,0,0,0,0,190,0,0,0,3,0,3,3,0,0,14,0,3,0,3,10,11,23,7,5,68,0,3,3,3,8,0,0,0,0,23,4,9,8,31,20,9,3,5,0,87
11101,0,8,8,31,18,15,13,5,0,101,0,0,3,7,12,25,37,59,15,165,0,5,0,4,0,0,0,0,0,17,0,3,15,21,5,0,0,0,0,51,0,0,0,0,3,3,3,0,0,4,0,3,8,29,23,21,19,6,0,112,0,0,0,0,3,6,18,3,0,30,0,0,0,3,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,7,0,10,5,20,66,29,12,144,9,28,40,211,123,102,60,20,6,611,0,0,0,6,4,3,12,5,0,37,0,0,0,8,0,0,4,0,0,15,0,0,0,15,13,4,0,0,0,33,0,15,17,42,5,11,3,0,0,95,0,0,0,8,7,12,7,14,7,54,0,5,6,38,43,48,85,53,7,290,0,0,0,3,6,8,3,3,0,20,0,9,24,63,38,25,12,12,3,186
11102,0,8,0,16,4,11,12,9,0,70,0,0,0,3,6,12,17,19,6,64,0,0,0,0,3,0,0,0,0,7,0,0,0,18,0,0,4,0,0,21,0,0,0,3,3,3,3,0,0,12,0,0,3,15,11,4,0,0,0,38,0,0,0,0,0,3,20,4,0,35,0,0,0,6,3,3,3,0,0,13,0,0,0,11,0,0,0,0,3,16,0,0,0,4,0,0,0,0,0,10,0,3,0,3,10,14,42,31,11,119,3,21,36,125,104,101,85,50,17,539,0,0,0,0,11,4,8,0,0,25,0,3,0,25,0,0,0,0,0,27,0,0,0,16,13,6,0,0,0,36,3,9,17,34,5,3,0,0,0,71,0,0,0,3,0,4,8,0,3,22,0,3,0,15,20,36,43,18,11,148,0,0,3,0,3,0,3,0,0,13,0,17,18,39,28,20,12,14,0,144
11103,0,15,4,63,29,19,21,11,3,165,0,0,3,14,18,54,65,112,60,330,0,14,13,10,4,3,9,0,0,40,4,16,49,96,23,6,3,0,0,198,0,0,0,3,3,5,3,0,0,18,0,3,43,86,15,22,17,12,0,208,0,0,0,0,3,8,14,5,0,25,0,0,9,9,3,0,7,5,0,34,0,0,11,8,0,0,0,0,0,19,0,0,10,38,3,0,0,0,0,51,0,3,0,14,13,12,46,18,14,121,4,35,107,287,166,138,59,33,6,845,0,0,3,20,7,11,11,8,0,60,4,17,37,108,13,0,3,0,0,180,0,0,5,11,13,10,3,0,0,45,9,27,35,118,26,19,7,3,0,247,0,0,0,29,9,13,22,17,19,110,0,10,4,56,45,44,62,47,16,289,0,3,33,15,7,0,0,3,0,71,0,11,41,75,48,34,3,9,0,219
11201,0,0,0,30,12,10,13,4,10,85,0,0,3,44,19,17,24,22,13,139,0,14,5,23,11,6,3,0,0,60,0,0,4,13,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,8,0,0,0,9,8,7,4,3,0,31,0,0,0,0,0,5,9,3,0,21,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,7,0,16,11,31,52,22,12,139,7,23,24,204,143,169,92,34,13,715,0,0,3,4,3,5,5,3,3,18,0,0,0,0,0,0,0,0,0,3,0,0,3,17,12,14,0,4,0,56,0,3,9,13,5,7,0,0,0,37,0,0,0,6,0,3,0,0,0,19,0,3,6,18,22,34,37,26,8,149,0,0,0,3,0,6,3,3,0,16,0,5,12,43,38,42,44,11,3,201
11202,0,0,0,15,9,5,10,9,3,45,0,0,3,3,0,12,26,44,24,106,0,0,0,3,6,0,0,0,0,8,0,0,3,7,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,0,4,3,3,7,0,4,0,30,0,0,0,0,0,6,6,0,0,11,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,12,4,23,25,17,3,82,0,16,20,71,77,119,55,14,0,373,0,0,0,0,3,4,3,0,3,12,0,3,0,9,0,3,0,0,0,12,0,0,0,18,10,3,0,0,0,31,0,11,9,12,4,4,0,0,0,39,0,0,0,3,4,5,0,0,3,8,0,0,3,14,20,20,20,11,3,82,0,0,0,4,5,0,0,0,0,13,3,5,11,14,18,14,9,0,5,77
11203,3,9,3,21,20,11,20,16,5,99,0,3,3,11,12,22,41,31,13,120,0,4,4,34,8,0,7,3,0,56,0,3,5,7,0,3,0,0,0,23,0,0,0,0,0,3,4,0,0,6,0,0,0,6,13,10,4,0,0,34,0,0,0,0,0,10,17,13,3,37,0,0,0,5,3,3,8,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,13,0,0,3,6,8,28,55,45,14,160,4,57,58,322,196,224,191,112,30,1195,0,0,0,5,10,7,10,17,6,52,0,0,0,7,0,0,0,0,0,16,0,0,3,19,23,8,4,4,0,56,3,26,19,36,16,3,3,0,0,106,0,0,0,5,0,8,8,4,3,33,4,3,3,9,34,36,73,67,28,258,0,4,0,4,12,6,3,0,0,28,0,9,13,47,27,26,22,15,0,154
11301,0,0,3,11,3,0,0,0,0,26,0,0,10,25,29,78,175,208,109,626,0,0,0,3,0,0,0,0,0,5,0,0,7,20,3,0,3,0,0,30,0,0,0,0,5,0,3,0,0,9,0,0,22,34,11,3,0,0,0,70,0,0,0,0,0,0,3,3,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,8,0,0,3,0,0,5,16,3,0,25,14,45,70,92,43,30,15,7,0,317,0,0,0,0,0,0,0,0,0,5,0,9,3,44,19,0,0,0,0,82,0,3,0,0,0,0,0,0,0,9,0,17,14,71,18,9,0,0,0,133,0,0,0,0,3,0,0,0,0,3,0,0,3,11,7,8,6,5,4,47,0,0,0,0,0,0,0,0,0,3,0,5,11,19,19,12,3,0,0,76
11302,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3,7,30,0,5,9,37,23,20,14,0,0,103,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,4,6,0,0,15,0,0,0,0,0,0,0,0,0,3,0,9,6,17,12,3,0,0,0,46
11303,0,10,0,10,6,3,7,4,0,47,0,0,0,4,0,7,18,10,4,38,0,0,3,4,0,0,0,0,0,9,0,4,3,20,0,0,0,0,0,31,0,0,0,4,0,0,3,0,0,15,3,9,0,25,8,3,4,0,0,56,0,0,0,0,0,0,4,3,0,8,0,0,0,3,0,3,0,0,0,5,3,7,12,48,6,0,0,0,0,82,0,7,0,30,3,0,0,0,0,42,0,0,3,5,8,16,24,18,8,73,3,22,43,101,69,57,32,18,3,344,0,0,0,0,3,4,8,4,0,20,4,14,3,28,3,3,0,0,0,52,3,0,0,3,7,10,0,0,0,25,5,39,23,150,22,3,3,0,0,253,0,0,0,3,3,0,0,3,3,19,0,0,13,10,20,17,21,5,3,97,3,0,0,3,3,3,0,0,0,19,0,11,28,40,25,13,9,3,0,135
11401,0,3,0,16,8,14,19,17,3,80,0,0,3,3,12,31,70,53,9,193,0,3,0,0,0,3,0,0,0,12,0,5,7,18,4,0,0,3,0,28,0,0,0,5,11,3,4,0,0,30,0,0,3,7,10,8,3,3,0,31,0,0,0,3,6,27,51,33,4,127,0,0,0,0,0,7,12,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,21,3,0,0,0,0,21,0,3,0,5,10,35,89,52,7,200,3,22,37,129,107,113,131,50,11,598,0,0,0,3,10,5,20,5,0,41,3,3,0,9,0,0,0,0,0,12,0,0,0,6,14,6,0,4,0,32,0,13,16,37,4,3,0,0,0,79,0,0,0,6,0,11,5,12,3,44,0,3,3,10,24,57,87,50,14,257,0,0,0,6,7,3,0,0,0,23,0,3,3,17,19,17,29,8,0,104
11402,0,3,0,13,11,12,22,10,0,67,0,0,4,14,11,23,34,14,7,110,0,0,0,3,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,14,3,0,0,3,8,0,5,0,0,16,0,0,4,0,3,4,8,0,0,17,0,0,0,0,0,7,17,6,0,32,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,63,0,0,0,0,0,65,0,0,0,3,5,20,38,21,3,92,0,4,11,55,59,67,83,31,4,321,0,0,0,0,10,4,14,3,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,10,0,8,7,18,3,3,0,0,0,42,0,0,0,4,4,5,17,3,3,32,0,0,0,10,21,30,53,32,10,162,0,10,0,0,0,0,3,7,0,18,0,5,9,25,19,18,21,13,0,106
11501,0,24,13,83,47,36,37,22,3,264,0,3,9,35,54,112,155,85,32,489,0,12,21,12,11,9,5,3,0,73,5,137,149,457,286,164,66,41,4,1307,0,0,13,72,92,75,69,24,6,348,19,55,77,236,142,183,189,47,3,944,0,0,0,10,9,35,51,27,5,136,0,3,0,15,26,19,15,5,3,84,0,0,5,22,9,12,9,10,3,72,0,0,3,44,14,3,0,0,0,70,0,4,16,17,30,25,39,26,17,178,13,95,149,263,211,173,98,38,11,1046,0,0,0,7,15,11,15,10,3,57,3,29,40,117,67,41,17,0,3,330,0,0,5,19,18,14,7,0,3,58,6,29,65,230,137,182,105,16,7,770,0,0,3,37,27,62,35,11,8,176,0,12,4,43,49,57,58,26,12,262,3,68,50,67,44,57,35,12,3,336,17,123,206,344,263,180,75,25,10,1238
11502,0,3,0,3,11,12,6,0,0,42,0,3,0,3,13,37,72,60,21,212,0,3,3,0,0,0,0,0,0,7,0,11,7,13,9,12,4,0,0,58,0,0,7,17,36,26,21,14,0,128,0,3,16,9,13,14,8,0,0,72,0,0,0,0,12,9,19,7,0,45,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,5,4,10,21,10,5,53,0,8,19,35,51,35,27,9,4,188,0,0,0,3,4,0,0,3,0,15,0,0,5,3,4,7,3,0,0,20,0,0,0,0,5,3,0,0,0,6,0,0,0,13,13,8,4,0,0,33,0,0,0,7,0,7,3,0,0,16,0,0,3,9,11,10,11,5,4,51,0,9,3,8,3,3,0,0,0,31,0,12,30,40,32,25,11,3,0,156
11503,0,0,0,9,10,0,12,5,0,40,0,0,0,0,6,16,16,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,3,5,0,0,17,0,0,0,3,3,0,0,0,0,11,0,0,3,8,9,26,32,23,0,105,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,13,5,0,47,0,3,3,31,37,25,19,5,0,129,0,0,0,4,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,3,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,3,8,11,22,6,0,46,0,0,0,0,0,0,0,0,0,3,0,5,9,11,15,3,5,0,0,51
11504,0,8,5,24,13,4,4,0,0,68,0,0,0,10,8,25,26,14,6,92,0,3,0,3,0,0,0,0,0,7,0,7,9,27,12,4,6,3,0,75,0,0,3,9,15,20,3,0,0,55,0,5,6,36,13,9,16,0,0,84,0,0,3,8,13,41,60,26,6,153,0,0,0,3,3,0,0,0,0,14,0,0,0,7,0,0,0,0,0,9,0,0,0,6,3,3,0,0,0,17,0,0,0,3,3,12,12,5,3,36,0,22,40,68,57,38,23,4,0,256,0,0,0,5,4,3,0,5,0,19,0,7,17,33,22,9,3,0,0,92,0,0,0,3,3,0,0,0,0,6,0,14,33,124,84,64,31,7,0,358,0,0,0,7,3,8,0,0,0,19,0,4,4,16,18,12,10,9,0,73,0,8,8,9,11,6,0,0,0,42,3,36,35,79,60,31,9,4,0,257
