SA4_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
111,8,9,7,7,3,26,1466,170,27,17,4,15,5,4,5,11,24,284,10,0,0,0,0,0,0,0,0,3,14,1465,102,51,17,24,21,11,11,13,51,1763,0,0,0,0,0,0,0,0,0,19,22,5146,252,143,33,37,26,24,21,18,191,5896,4324,41,26,14,12,3,4,3,3,131,4564,1297,13,18,0,0,0,0,3,0,36,1373,208,9,22,5,3,10,7,4,0,11,271,11,0,0,0,0,0,0,0,0,3,14,1515,24,40,3,3,10,9,9,4,52,1661,19,0,0,0,0,0,0,0,0,35,57,5861,68,65,18,17,13,11,9,5,217,6282,2151,27,11,3,3,3,0,3,0,103,2309,827,4,3,0,0,0,3,4,0,38,886,348,3,10,3,3,0,0,0,0,15,383,13,0,0,0,0,0,0,0,0,6,17,1192,9,12,3,0,3,7,4,3,60,1286,17,0,0,0,0,0
112,8,8,3,7,4,21,709,41,0,4,7,0,7,3,3,3,3,69,7,3,0,0,0,0,0,0,0,0,13,631,49,33,10,8,9,4,4,8,27,791,11,0,0,0,0,0,0,0,0,6,13,4744,234,132,30,33,22,10,15,16,199,5431,4379,112,75,28,17,11,13,5,0,154,4795,555,18,15,0,3,0,0,0,0,19,617,26,5,0,3,0,3,0,4,3,3,43,7,0,0,0,0,0,0,0,0,0,8,592,18,18,3,3,4,0,4,3,22,669,14,0,0,0,0,0,0,0,0,4,21,4980,139,99,31,23,14,8,8,4,182,5486,2376,86,30,10,0,6,9,3,3,124,2635,379,9,3,0,0,0,0,0,0,17,410,31,3,3,0,0,0,0,0,0,4,49,9,0,0,0,0,0,0,0,0,3,10,420,14,13,0,0,3,0,0,0,23,472,25,0,0,0,0,0
113,10,5,3,10,3,21,502,52,9,12,3,10,7,9,5,21,32,169,0,0,0,0,0,0,0,0,0,0,0,405,75,54,8,21,8,9,15,22,55,669,0,0,0,0,0,0,0,0,0,24,26,1372,136,99,22,30,17,15,19,22,136,1864,1113,17,10,3,0,0,3,0,0,37,1191,392,14,11,0,0,3,0,0,0,28,456,81,12,11,3,0,3,0,8,0,12,123,5,0,0,0,0,0,0,0,0,0,8,476,24,16,3,3,5,0,8,0,39,586,3,0,0,0,0,0,0,0,0,10,12,1595,35,26,12,3,9,7,8,0,87,1784,528,6,3,3,0,0,0,0,3,26,571,320,3,4,0,3,0,0,0,0,23,352,160,9,3,0,0,0,0,0,0,13,184,6,0,0,0,0,0,0,0,0,3,7,485,7,6,0,3,0,0,0,0,39,545,0,0,0,0,0,0
114,3,4,5,0,0,12,564,44,5,3,0,0,4,0,3,6,10,75,3,0,0,0,0,0,0,0,0,0,3,546,24,20,4,0,6,9,3,6,20,642,11,0,0,0,0,0,0,0,0,8,19,3398,123,61,14,11,10,9,5,9,123,3757,4228,53,43,10,19,4,11,10,0,140,4516,718,13,7,3,0,0,0,0,0,20,759,66,3,5,0,3,3,5,3,3,3,88,9,0,0,0,0,0,0,0,0,3,12,791,17,8,3,3,3,3,3,3,23,858,15,0,0,0,0,0,0,0,0,6,28,5037,69,57,7,23,8,17,11,3,173,5400,2237,35,16,3,0,0,0,0,0,81,2374,466,7,3,0,0,0,0,0,0,18,488,76,0,4,0,0,0,0,0,0,4,86,3,0,0,0,0,0,0,0,0,0,9,547,4,6,0,0,0,0,0,0,19,579,16,0,0,0,0,0
115,22,12,11,8,8,73,6285,711,129,221,60,71,58,96,78,37,124,1582,32,3,3,0,0,0,3,0,0,3,45,6379,488,360,80,88,72,116,84,49,199,7918,9,0,0,0,0,0,0,0,0,3,12,10502,756,464,101,103,91,132,90,46,287,12571,3621,45,46,10,5,6,3,10,7,85,3830,3372,76,70,17,12,19,15,11,12,61,3674,523,100,171,49,50,48,55,44,33,98,1162,17,0,0,0,0,0,0,0,0,0,22,3910,176,244,66,62,63,73,51,42,155,4850,3,0,0,0,0,0,0,0,0,9,11,7538,223,287,74,69,70,72,60,48,248,8696,1479,42,24,3,3,4,0,0,0,57,1621,1195,52,32,5,4,3,3,3,0,36,1351,456,81,84,22,11,12,7,8,4,26,719,16,0,0,0,0,0,0,0,0,4,22,1668,136,115,27,19,15,9,18,5,73,2090,9,0,0,0,0,0
116,62,82,39,62,52,239,11513,1469,271,348,83,102,94,97,100,99,232,2895,104,11,5,3,0,3,0,3,0,3,136,11062,1288,766,143,165,183,134,165,154,482,14547,18,0,0,0,0,0,0,0,0,25,43,14959,1533,877,159,189,192,149,173,156,624,19000,3361,62,42,8,3,11,3,3,0,100,3596,5273,241,204,39,33,37,33,45,36,163,6101,1347,190,237,57,51,63,58,62,53,110,2230,63,3,0,0,0,0,0,0,0,9,80,6684,445,438,96,94,98,88,105,88,276,8406,16,0,0,0,0,0,0,0,0,8,34,10062,509,485,100,97,104,94,111,89,392,12034,1453,20,19,7,3,0,3,0,0,59,1560,1864,98,72,7,11,13,4,3,8,50,2139,1123,150,114,13,17,19,18,8,14,70,1537,23,0,0,0,0,0,0,0,0,3,25,3013,245,185,17,28,27,25,16,20,130,3704,19,0,0,0,0,0
117,19,31,26,27,18,132,4698,1501,162,160,42,49,48,66,67,34,148,2278,42,0,0,0,0,0,0,0,0,7,54,5653,365,264,69,68,76,94,94,58,286,7022,3,0,3,0,0,0,0,0,0,10,19,9651,568,398,102,91,109,128,119,78,397,11642,2905,42,53,8,9,3,3,10,3,82,3124,3118,43,46,13,8,13,7,19,6,68,3348,1718,98,102,28,35,26,32,22,20,120,2203,50,3,0,0,0,0,0,0,0,8,63,4880,146,152,39,45,43,44,48,26,198,5614,8,0,0,0,0,0,0,0,0,4,12,7788,188,204,44,55,42,46,55,25,286,8751,1023,22,9,3,4,0,3,0,0,50,1118,1579,24,8,9,3,0,0,0,0,89,1704,2029,81,70,15,14,4,0,4,6,129,2365,33,0,0,0,0,0,0,0,0,4,33,3640,108,76,16,20,9,0,12,9,216,4100,6,0,0,0,0,0
118,16,17,17,13,11,80,4038,492,62,77,14,22,28,29,13,21,54,799,31,0,0,0,0,0,0,0,0,0,29,4096,263,171,29,39,42,40,24,34,132,4865,8,0,0,0,0,0,0,0,0,53,58,8983,552,314,59,63,64,67,52,42,287,10475,4478,132,91,23,19,11,23,19,9,80,4885,3438,62,27,9,7,5,8,3,6,67,3627,622,40,61,13,8,16,16,21,7,31,836,37,0,0,0,0,0,0,0,0,6,42,4092,104,86,22,15,18,27,24,11,107,4502,18,0,0,0,0,0,0,0,0,39,55,8590,229,174,44,30,31,47,45,22,229,9447,2095,109,58,12,10,7,6,5,0,58,2350,2053,22,17,3,3,5,0,0,3,69,2182,930,45,33,5,6,7,4,0,0,39,1066,26,0,0,0,0,0,0,0,0,0,27,3008,70,48,4,9,15,8,5,4,103,3277,8,0,0,0,0,0
119,66,54,38,52,29,538,20399,8133,973,1014,268,244,287,313,273,241,679,12424,165,8,5,0,3,0,0,0,3,18,205,26774,1741,1347,341,307,342,348,323,273,1235,33030,26,5,3,0,0,0,0,0,0,19,49,31673,1944,1449,360,326,354,357,338,283,1385,38471,4164,58,39,5,4,5,6,0,3,109,4382,12210,146,111,20,21,34,16,17,16,341,12924,6713,479,640,143,135,161,118,116,94,375,8972,138,3,3,0,0,0,0,0,0,24,173,19061,631,745,167,149,187,132,135,110,744,22070,24,0,0,0,0,0,0,0,0,16,44,23245,685,783,170,153,196,139,140,119,867,26492,1923,21,11,0,0,8,0,0,0,91,2054,6229,67,32,3,3,8,6,4,5,274,6633,6379,419,335,41,52,49,47,43,27,403,7788,96,3,0,0,0,0,0,0,0,26,135,12705,486,367,40,54,50,49,48,30,709,14553,11,0,0,0,0,0
120,23,35,20,13,18,156,7180,1942,290,297,99,98,106,98,76,86,243,3344,59,4,0,0,0,0,0,3,0,5,72,8483,569,429,131,125,137,127,93,110,410,10594,5,0,0,0,0,0,0,0,0,8,22,12546,715,513,156,142,150,130,105,113,512,15092,3259,48,37,6,9,7,4,0,3,95,3465,5049,65,31,11,9,10,14,15,14,126,5329,1874,132,186,41,49,46,50,46,26,137,2593,42,0,0,0,0,0,0,0,0,6,54,6963,195,216,48,62,51,59,64,41,274,7978,9,0,0,0,0,0,0,0,0,11,19,10226,241,254,59,68,55,65,65,50,383,11462,1240,14,12,3,4,0,0,3,3,60,1338,3215,27,22,6,7,3,5,7,3,106,3395,2713,129,98,20,21,10,9,13,11,160,3190,45,3,3,0,0,0,0,0,0,8,58,5968,159,122,24,27,15,18,18,10,282,6639,6,0,0,0,0,0
121,35,43,46,38,26,131,7783,1269,264,349,119,118,135,133,141,104,261,2888,42,0,7,0,0,0,0,0,0,5,51,8022,765,565,160,156,179,178,178,127,394,10720,18,0,0,0,0,0,0,0,0,3,18,16441,1385,830,207,211,210,221,224,157,540,20409,7217,133,97,21,15,13,18,20,8,129,7679,4428,137,80,20,29,25,14,22,13,81,4843,1043,167,308,78,84,72,81,99,61,150,2148,33,0,3,0,0,0,0,0,0,0,45,5502,305,396,102,111,98,97,120,69,232,7029,7,0,0,0,0,0,0,0,0,4,15,12720,443,496,124,131,109,114,143,84,364,14725,3505,79,59,15,3,12,7,5,7,105,3814,2217,63,41,3,8,0,8,10,4,61,2414,977,151,121,30,12,16,20,24,7,48,1406,23,0,0,0,3,0,0,0,0,9,36,3215,209,163,33,23,19,29,34,11,115,3849,7,0,0,0,0,0
122,14,7,8,13,6,52,2767,364,48,59,15,13,12,18,15,21,34,593,20,0,0,0,0,0,0,0,0,3,24,2841,181,128,24,20,27,26,22,24,89,3393,6,0,0,0,0,0,0,0,0,12,18,8424,513,305,53,50,47,54,46,33,211,9724,4915,106,110,29,32,16,16,19,6,104,5352,1917,20,25,4,6,3,8,7,5,41,2036,285,27,28,5,12,3,12,10,15,19,412,19,0,0,0,0,0,0,0,0,0,25,2232,46,54,13,21,5,13,10,19,55,2470,7,0,0,0,0,0,0,0,0,13,19,7152,155,167,37,48,28,29,26,25,178,7843,2402,82,45,4,8,10,4,10,3,90,2655,1130,22,7,3,0,3,0,4,0,39,1207,341,28,17,0,4,3,0,7,3,16,426,21,0,0,0,0,0,0,0,0,4,24,1487,48,25,3,5,6,0,10,3,61,1651,16,0,0,0,0,0
123,16,26,19,18,8,91,4562,741,90,105,22,27,33,26,13,27,59,1130,39,0,0,0,0,0,0,0,0,4,49,4720,406,218,39,44,57,36,29,38,153,5744,16,0,0,0,0,0,0,0,0,4,22,9071,530,280,52,54,71,45,36,41,291,10470,3891,35,35,4,3,3,9,3,0,108,4086,2493,46,49,9,3,9,12,3,6,52,2680,581,42,60,17,8,16,14,17,7,46,810,27,0,0,0,0,0,0,0,0,0,30,3099,83,112,25,15,26,25,25,21,97,3520,19,0,0,0,0,0,0,0,0,7,25,7007,114,145,26,15,26,35,27,21,216,7636,1636,27,16,0,0,0,4,3,0,66,1750,907,22,17,3,7,0,3,0,0,30,977,425,39,48,5,3,6,4,3,3,22,566,14,3,0,0,0,0,0,0,0,7,21,1348,63,62,11,5,5,9,3,8,56,1562,15,0,0,0,0,0
124,12,15,21,8,0,73,3550,319,48,52,12,19,22,19,21,19,52,573,32,0,0,0,0,0,0,0,0,3,39,3493,232,127,24,28,38,41,28,15,132,4156,8,0,0,0,0,0,0,0,0,20,31,9828,418,207,41,47,47,47,39,23,315,11008,5918,48,37,3,0,3,6,6,0,136,6171,2476,30,33,3,8,9,3,5,3,62,2629,388,33,47,8,8,10,15,16,9,46,580,22,0,0,0,0,0,0,0,0,0,25,2883,64,80,10,16,18,18,20,11,106,3229,14,0,0,0,0,0,0,0,0,15,26,8816,115,118,17,18,25,30,26,11,262,9428,2479,30,20,9,4,0,0,5,4,99,2648,1152,17,5,0,4,0,3,0,0,44,1224,368,25,18,0,6,6,4,0,4,20,461,15,0,0,0,0,0,0,0,0,3,21,1538,42,24,5,9,8,10,6,4,72,1709,16,0,0,0,0,0
125,53,55,55,51,53,341,14383,5401,895,818,229,267,251,254,224,211,584,9131,125,15,4,0,3,0,0,0,0,8,163,17946,1779,1248,293,327,306,313,277,266,937,23682,23,0,3,0,0,0,0,0,3,76,107,21533,1953,1336,310,341,315,319,296,286,1123,27811,3318,48,38,3,5,3,4,8,6,111,3555,6917,204,157,27,23,30,23,36,24,216,7654,3783,423,557,149,111,114,136,104,90,299,5768,94,4,3,0,0,0,0,0,0,16,115,10788,622,711,178,138,147,163,136,123,533,13535,10,0,0,0,0,0,0,0,0,30,47,14119,675,754,181,143,144,166,146,122,681,17135,1678,20,18,4,0,0,0,0,0,104,1833,2964,80,85,7,9,3,3,7,4,127,3288,2942,338,255,40,56,46,19,19,21,206,3949,44,6,3,0,0,0,0,0,0,16,67,5950,425,340,50,62,50,25,28,26,348,7307,9,0,0,0,0,0
126,34,21,17,19,6,96,5640,1189,212,301,118,95,105,119,109,67,211,2531,29,0,0,0,0,0,0,0,0,10,44,6257,495,418,141,123,124,133,125,76,308,8208,3,0,0,3,0,0,0,0,0,0,11,8644,600,457,155,131,132,143,133,77,373,10843,2102,34,16,5,6,3,4,4,3,29,2218,2993,51,41,9,13,12,10,14,6,64,3202,892,134,251,63,79,65,77,78,28,113,1776,33,0,0,0,0,0,0,0,0,0,37,3911,185,289,70,86,79,86,91,35,176,5017,6,0,0,0,0,0,0,0,0,6,14,6025,222,304,76,93,79,89,101,40,219,7248,1016,18,14,4,0,0,0,0,0,55,1102,1338,29,20,5,0,0,0,9,0,56,1456,1071,143,123,15,15,18,17,27,6,70,1512,22,5,0,0,0,0,0,0,0,4,24,2430,174,140,23,15,24,17,33,8,132,2992,10,0,0,0,0,0
127,72,85,76,43,24,371,16513,8155,967,850,205,187,302,242,219,188,375,11684,169,14,6,3,0,0,4,0,0,21,223,22847,1830,1277,265,254,388,316,270,209,763,28416,25,0,0,0,0,0,0,0,0,14,40,26121,1946,1339,270,268,396,328,275,210,902,32050,2785,16,22,0,6,0,0,0,0,73,2908,8568,190,140,32,21,26,18,22,13,194,9219,5640,493,518,115,101,184,137,110,68,232,7603,142,4,3,0,0,3,0,0,0,14,167,14346,686,659,146,128,213,157,131,76,444,16989,11,3,0,0,0,0,0,0,0,5,22,17145,702,687,148,130,213,158,131,78,527,19920,1176,14,3,0,4,0,0,0,0,42,1233,3553,56,53,3,9,11,9,0,3,101,3792,4182,293,212,44,49,52,50,40,28,208,5170,80,0,3,0,0,0,0,0,0,25,106,7820,351,266,53,53,63,61,42,35,335,9068,11,0,0,0,0,0
128,3,3,6,9,0,40,2532,323,46,58,21,20,13,14,25,8,48,580,20,3,0,0,0,0,0,0,0,3,30,2668,139,103,27,26,20,20,34,16,90,3142,4,0,0,0,0,0,0,0,0,3,6,5949,256,170,41,40,35,31,34,14,170,6744,3208,42,28,7,10,0,10,5,7,76,3387,1836,21,17,4,0,0,0,0,0,34,1907,309,23,46,8,15,8,4,9,3,13,432,17,0,0,0,0,0,0,0,0,3,22,2161,44,57,13,15,9,4,9,3,52,2359,3,0,0,0,0,0,0,0,0,4,6,5378,84,84,20,20,12,16,13,9,127,5761,1567,26,21,3,0,0,3,0,0,56,1670,921,7,3,0,0,0,0,0,0,44,984,318,19,22,5,5,7,6,0,0,20,403,11,0,0,0,0,0,0,0,0,8,18,1254,31,27,5,5,7,6,0,0,77,1404,5,0,0,0,0,0
197,0,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,10,33,19,0,0,0,0,0,0,3,0,8,31,8,0,0,0,0,0,0,0,0,3,15,4,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,3,0,12,54,0,0,0,0,0,0,4,0,0,0,6,11,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
199,0,0,0,0,0,3,77,16,0,4,0,0,3,0,0,0,5,29,4,0,0,0,0,0,0,0,0,0,3,74,4,9,0,0,3,0,0,0,14,105,0,0,0,0,0,0,0,0,0,35,35,250,15,21,3,0,6,0,3,5,55,355,177,15,0,0,0,0,0,0,8,7,214,30,0,0,0,0,0,0,0,0,3,38,9,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,0,0,0,5,51,0,0,0,0,0,0,0,0,0,11,15,219,18,0,0,0,0,0,0,8,26,270,42,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0
