UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL115064,0,5,0,145,13,0,0,3,6,3,0,3,0,0,23,50,0,0,0,0,0,0,0,0,0,0,0,0,117,36,7,185,23,57,15,29,3,34,26,543
UCL115065,0,0,0,8,3,0,0,0,0,3,0,3,0,0,10,22,0,0,0,0,0,0,0,0,0,0,4,6,37,9,0,32,9,22,3,5,6,11,12,148
UCL115066,0,0,0,55,3,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,3,68,29,18,108,34,46,15,12,12,20,11,370
UCL115067,0,0,0,15,5,0,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,5,3,25,13,0,47,9,26,7,9,3,24,7,168
UCL115068,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,28,7,19,0,7,4,13,4,101
UCL115069,0,0,0,8,4,0,0,3,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,50,5,21,0,6,0,15,12,146
UCL115070,0,0,0,55,4,0,0,5,0,3,0,0,0,5,10,26,0,0,0,0,0,0,0,0,0,0,0,3,76,15,6,154,29,86,12,18,4,25,11,442
UCL115071,0,0,0,24,0,0,0,6,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,3,9,36,3,0,59,9,36,3,7,3,16,17,195
UCL115072,0,0,0,15,3,3,0,0,0,4,0,0,0,3,12,25,0,0,0,0,0,0,0,0,0,0,0,3,43,9,0,65,3,24,4,6,0,28,17,207
UCL115073,0,0,0,14,0,0,0,0,0,0,0,0,0,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,33,19,5,59,3,12,5,5,3,17,8,168
UCL115074,0,0,0,14,0,0,0,3,4,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,37,10,3,42,5,19,7,5,6,7,12,153
UCL115075,0,0,0,15,0,0,0,5,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,24,3,8,0,0,0,7,0,68
UCL115076,0,0,0,7,5,0,0,0,4,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,34,4,3,46,6,17,0,4,5,13,8,140
UCL115077,0,0,0,14,4,0,0,0,0,0,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,37,5,20,6,9,3,41,11,170
UCL115078,0,0,0,7,0,0,0,4,0,6,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,18,5,9,4,6,4,8,6,77
UCL115079,0,0,0,14,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,40,9,26,0,4,0,17,15,166
UCL115080,0,0,0,26,0,0,0,4,0,3,0,3,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,70,17,0,81,12,50,10,21,7,13,14,306
UCL115081,0,0,0,10,0,0,0,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,25,8,11,0,5,0,0,6,83
UCL115082,0,0,0,9,5,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,20,0,12,5,6,5,4,7,81
UCL115083,0,0,0,7,8,0,0,3,0,0,0,0,0,3,12,24,0,0,0,0,0,0,0,0,0,0,5,3,56,23,3,82,12,27,5,15,0,13,10,253
UCL115084,0,0,0,4,0,0,0,0,0,0,0,0,0,6,7,16,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,18,6,7,0,4,0,19,8,88
UCL115085,0,4,0,42,0,0,0,7,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,33,7,5,61,15,16,5,5,0,11,4,164
UCL115086,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0,50,3,9,0,6,0,9,12,162
UCL115087,0,0,0,10,3,0,0,3,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,64,5,33,3,8,0,7,10,163
UCL115088,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,37,3,3,51,11,19,0,5,4,13,3,155
UCL115089,0,0,0,50,4,0,0,5,0,3,0,3,0,5,17,32,0,0,0,0,0,0,0,0,0,0,0,4,85,5,5,106,23,54,8,22,3,49,19,373
UCL115090,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,3,10,3,11,3,12,0,64
UCL115091,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,28,4,18,7,5,0,18,8,111
UCL115092,0,0,0,13,0,0,0,4,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,43,6,4,56,15,28,4,3,4,18,7,189
UCL115093,0,0,0,35,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,29,7,5,46,8,19,3,6,0,14,8,146
UCL115094,0,0,0,18,0,0,0,0,0,0,0,0,0,5,12,20,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,52,3,23,0,7,3,32,12,189
UCL115095,0,0,0,10,4,0,3,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,7,15,5,4,29,5,11,3,3,3,9,3,95
UCL115096,0,0,0,54,4,0,0,0,0,0,0,0,0,0,16,30,0,0,0,0,0,0,0,0,0,3,0,3,85,28,4,128,12,47,3,18,10,36,16,390
UCL115097,0,0,0,12,0,0,0,0,0,0,0,0,0,3,11,22,0,0,0,0,0,0,0,0,0,0,0,0,29,10,5,55,9,34,9,9,4,42,12,215
UCL115098,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,19,9,9,0,10,0,13,5,81
UCL115099,0,0,0,17,3,0,0,3,0,0,0,0,0,3,10,18,0,0,0,0,0,0,0,0,0,0,3,9,44,16,0,67,8,35,6,20,3,40,9,245
UCL115100,0,0,0,14,0,0,0,7,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,29,11,28,0,21,5,29,9,181
UCL115101,0,0,0,22,0,0,3,0,0,0,0,0,0,6,7,18,0,0,0,0,0,0,0,0,0,0,0,0,38,9,8,56,8,18,6,13,0,19,7,186
UCL115102,0,0,0,5,3,4,0,3,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,35,3,28,0,11,0,18,4,141
UCL115103,0,0,0,10,0,0,0,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,22,3,19,0,5,0,8,8,82
UCL115104,0,0,0,17,0,0,0,0,0,3,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,43,10,12,4,10,0,8,5,138
UCL115105,0,0,0,14,0,0,0,5,0,0,0,0,0,3,10,17,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,56,9,20,0,0,8,9,10,155
UCL115106,0,0,0,15,0,0,0,4,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,0,3,51,15,0,63,11,29,5,14,6,26,6,216
UCL115107,5,0,0,30,6,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,5,43,43,0,104,10,30,3,30,5,31,20,329
UCL115108,0,0,0,158,9,0,0,5,0,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,151,16,7,99,18,23,0,12,0,7,15,339
UCL115109,0,0,0,16,9,0,0,4,0,0,0,0,0,7,7,19,0,0,0,0,0,0,0,0,0,0,0,3,47,18,3,60,9,26,0,13,5,22,12,218
UCL115110,0,0,0,15,6,0,0,0,0,0,0,0,4,6,13,26,0,0,0,0,0,0,0,0,0,0,4,11,66,16,5,88,16,20,0,19,8,30,19,290
UCL115111,0,0,0,33,3,0,0,4,0,7,0,0,0,4,13,27,0,0,0,0,0,0,0,0,0,0,4,0,86,9,4,75,16,39,3,10,6,23,15,283
UCL115112,0,0,0,55,3,0,0,0,0,3,0,0,0,0,19,24,0,0,0,0,0,0,0,0,0,0,5,3,71,14,5,81,29,54,6,12,5,13,22,302
UCL115113,0,0,0,27,5,0,0,4,0,0,0,0,0,3,17,28,0,0,0,0,0,0,0,0,0,0,0,6,59,8,0,52,12,20,4,8,0,12,17,181
UCL115114,0,0,0,17,0,0,0,0,0,0,0,0,4,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,57,4,5,52,13,27,8,13,5,14,10,204
UCL115115,0,0,0,31,4,0,0,9,0,0,0,0,0,0,22,40,0,0,0,0,0,0,0,0,0,0,3,3,66,50,8,125,20,58,14,44,6,27,20,430
UCL115116,0,0,0,31,5,0,0,0,0,0,0,0,0,7,19,32,0,0,0,0,0,0,0,0,0,0,5,3,78,30,6,132,16,49,6,15,5,33,21,390
UCL115117,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,29,5,16,3,9,0,13,7,93
UCL115118,0,0,0,17,3,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,4,4,34,11,0,46,3,14,0,10,0,14,6,136
UCL115119,0,0,0,125,4,0,4,3,0,3,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,0,0,3,97,26,18,158,40,78,18,20,3,20,18,502
UCL115120,0,0,0,194,3,0,0,6,0,3,0,0,0,3,10,37,0,0,0,0,0,5,0,0,0,0,3,4,152,36,12,167,58,56,16,20,5,20,8,559
UCL115121,0,0,0,8,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,50,5,25,5,16,3,22,3,159
UCL115122,0,0,0,14,0,0,0,0,0,0,0,0,0,3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,41,8,3,56,8,46,0,7,0,22,15,198
UCL115123,0,0,0,28,6,0,0,3,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,35,16,6,67,0,18,4,6,3,12,12,182
UCL115124,0,0,0,60,6,0,0,3,0,4,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,3,0,129,31,7,166,24,65,9,22,14,33,15,500
UCL115125,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,54,19,0,87,16,34,4,18,0,16,5,251
UCL115126,0,0,0,29,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,37,6,9,0,7,0,9,5,107
UCL115127,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,15,10,6,28,8,13,0,10,3,7,11,113
UCL115128,0,0,0,28,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,0,0,0,0,0,0,3,25,26,5,75,5,34,8,16,5,13,18,238
UCL115129,0,4,0,110,0,0,0,5,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,45,26,3,82,6,33,3,18,3,14,0,246
UCL115130,0,0,0,20,0,3,0,0,0,0,0,0,0,3,7,21,0,0,0,0,0,0,0,0,0,0,5,6,31,9,0,61,6,28,6,17,0,49,13,232
UCL115131,0,0,0,21,5,5,0,4,0,0,0,0,0,6,19,41,0,0,0,0,0,0,0,0,0,0,0,4,59,26,7,103,14,51,0,26,11,52,22,382
UCL115132,0,0,0,20,0,0,0,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,33,5,9,0,3,0,9,6,116
UCL115133,0,0,0,14,0,4,0,7,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,19,9,3,31,8,13,4,11,3,18,3,113
UCL115134,0,0,0,39,0,0,0,3,0,3,0,0,0,4,13,26,0,0,0,0,0,0,0,0,0,0,0,0,78,21,4,122,15,38,0,12,3,30,12,338
UCL115135,0,0,0,9,3,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,54,10,17,0,11,0,27,4,172
UCL115136,0,3,0,71,3,0,0,3,4,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,3,83,25,5,97,38,38,17,15,10,20,14,358
UCL115137,0,0,0,70,7,0,0,4,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,3,86,28,6,137,47,71,10,25,17,47,9,484
UCL115138,0,0,0,33,0,0,0,4,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,3,79,15,8,84,17,33,3,9,5,14,15,278
UCL115139,0,0,0,16,4,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,65,8,20,5,8,4,14,5,179
UCL115140,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,28,5,15,4,9,6,19,0,106
UCL115141,0,0,0,9,8,0,0,4,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,3,3,32,5,0,42,4,12,3,3,4,4,14,122
UCL115142,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,31,0,9,0,12,4,14,8,124
UCL115143,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,66,5,16,3,16,4,31,3,201
UCL115144,0,0,0,14,0,0,0,0,0,7,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,29,12,4,63,9,27,0,10,0,17,4,174
UCL115145,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,35,3,10,3,3,0,15,0,120
UCL115146,0,0,0,56,4,0,0,0,0,0,0,0,0,4,7,18,0,0,0,0,0,0,0,0,0,0,0,4,58,14,0,69,11,26,4,9,3,20,7,226
UCL115147,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,41,7,19,0,3,0,9,9,147
UCL115148,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,26,4,17,3,4,0,6,3,108
UCL115149,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,19,5,3,0,0,0,0,7,55
UCL115150,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,23,11,3,33,12,11,5,7,0,12,0,117
UCL115151,0,0,0,22,0,0,0,4,0,0,0,0,6,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,75,12,27,8,6,6,21,18,238
UCL115152,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,19,0,10,4,5,0,12,6,84
UCL115153,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,19,5,10,0,0,0,13,7,77
UCL115154,0,0,0,7,0,0,0,3,0,3,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,5,26,9,0,45,13,22,4,8,3,9,10,141
UCL115155,0,0,0,15,4,0,0,3,0,4,0,0,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,4,64,16,0,63,9,39,7,26,5,36,31,303
UCL115156,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,14,0,10,6,6,0,12,8,75
UCL115157,0,0,0,6,3,0,0,0,0,0,0,0,0,3,6,18,0,0,0,0,0,0,0,0,0,0,0,0,22,9,4,16,6,15,0,5,0,19,9,104
UCL115158,0,0,0,36,6,3,0,0,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,0,0,0,0,63,19,8,78,15,36,3,8,3,10,12,248
UCL115159,0,0,0,68,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,57,16,4,89,23,34,12,12,5,16,12,278
UCL115160,0,0,0,170,14,0,0,3,4,0,0,0,0,0,18,38,0,0,3,0,3,0,0,0,0,0,0,5,157,20,5,159,53,58,12,11,3,15,18,520
UCL115161,0,0,0,14,0,0,0,3,0,3,0,0,0,4,10,21,0,0,0,0,0,0,0,0,0,0,4,5,73,23,6,110,14,48,9,24,4,60,13,386
UCL115162,0,0,0,44,6,0,0,0,0,4,0,0,0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,108,21,0,117,11,39,7,20,8,19,18,364
UCL115163,0,0,0,35,5,0,0,0,0,5,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,3,38,16,7,70,22,34,10,5,7,24,11,240
UCL115164,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,32,5,4,37,11,20,5,12,0,6,7,128
UCL115165,0,0,0,21,3,0,3,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,33,5,5,47,8,17,4,0,3,4,7,133
UCL121001,0,0,0,6,4,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,24,3,16,0,3,0,7,3,88
UCL121002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,8,0,3,0,3,6,39
UCL121003,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,18,0,0,4,8,0,8,5,65
UCL121004,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,39,6,13,0,6,3,5,6,106
UCL121005,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,3,24,7,6,18,4,4,0,4,0,12,5,79
UCL121006,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,20,8,0,0,5,0,3,0,55
UCL121007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,3,19,0,0,15,0,4,4,3,0,9,9,68
UCL121008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,3,9,5,22
UCL121009,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,3,15,0,0,3,7,5,71
UCL121010,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,21,6,10,0,3,0,4,0,56
UCL121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,4,7,5,10,3,10,0,59
UCL121012,0,4,0,42,0,0,0,3,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,38,9,10,0,11,0,13,5,126
UCL121013,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,5,0,10,0,35
UCL121014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,0,8,0,0,3,3,6,40
UCL121015,0,0,0,43,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,27,13,11,0,14,0,4,9,95
UCL121016,0,0,0,10,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,18,3,7,0,5,0,4,3,61
UCL121017,0,0,0,41,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,50,10,7,4,3,0,8,8,139
UCL121018,0,0,0,9,3,0,0,0,0,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,25,5,27,0,3,0,10,9,114
UCL121019,0,0,0,28,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,33,0,11,0,4,0,3,7,96
UCL121020,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,24,6,4,0,10,0,3,7,73
UCL121021,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,17,4,9,0,0,0,4,0,44
UCL121022,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,17,0,3,0,4,0,3,3,50
UCL121023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,19,0,34
UCL121024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,12,0,10,0,7,3,53
UCL121025,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,28,8,8,4,7,0,9,0,91
UCL121026,5,0,0,12,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,15,0,8,0,3,5,5,4,73
UCL121027,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,25,4,9,9,3,0,5,5,79
UCL121028,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,13,0,16,0,5,0,7,3,53
UCL121029,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,8,11,0,3,0,12,3,67
UCL121030,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,23,5,7,0,0,0,8,0,59
UCL121031,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,24,3,7,0,6,0,10,8,85
UCL121032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,4,4,0,3,0,6,3,54
UCL121033,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,29,5,6,0,3,0,3,0,59
UCL121034,0,0,0,28,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,39,0,8,4,0,0,4,3,104
UCL121035,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,42,7,22,0,3,5,7,8,134
UCL121036,0,0,0,29,4,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,62,7,12,4,8,0,9,14,190
UCL121037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,22,0,12,0,11,0,14,4,81
UCL121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,4,10,0,0,0,8,0,48
UCL121039,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,22,3,13,0,3,4,8,0,83
UCL121040,0,0,0,24,5,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,23,4,0,0,5,0,0,4,72
UCL121041,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,4,0,3,0,12,0,44
UCL121042,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,3,0,6,3,37
UCL121043,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,36,11,12,6,9,0,0,0,103
UCL121044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,6,0,8,3,7,5,51
UCL121045,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,15,0,3,4,0,0,9,0,45
UCL121046,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,31,4,10,0,5,0,0,3,86
UCL121047,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,32,6,15,0,0,0,8,5,85
UCL121048,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,15,6,4,0,4,0,6,5,54
UCL121049,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,28,0,13,0,3,0,4,0,78
UCL121050,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,4,0,22
UCL121051,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,28,0,4,0,5,0,10,3,62
UCL121052,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,10,6,0,15,0,10,0,5,0,7,3,56
UCL121053,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,17,0,4,0,0,0,0,4,52
