SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
108011151,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,14,3,0,0,0,0,7,0,6,4,3,0,26,5,3,0,8,4,10,3,10,0,6,3,49,6,6,0,19,0,7,0,7,0,8,0,56,8,4,0,13,3,10,0,3,0,3,0,41,3,4,0,13,3,5,0,0,0,3,0,38,12,7,0,21,3,13,0,0,0,3,0,60,4,0,0,20,0,4,0,0,0,0,0,33,13,0,0,5,0,0,0,0,0,0,0,16,10,0,0,3,0,3,0,0,0,0,0,14,12,0,3,6,0,0,0,0
108011152,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,11,0,0,0,0,0,0,0,7,0,5,0,16,0,3,0,0,0,6,0,13,0,17,0,40,0,12,0,3,0,18,0,15,3,17,0,62,14,4,0,26,0,26,0,9,0,32,0,108,12,9,0,34,7,25,3,6,0,10,0,106,11,3,0,37,4,9,0,3,0,3,0,77,11,3,0,35,3,13,3,3,0,3,0,79,26,4,3,50,7,10,0,4,0,4,0,113,25,6,0,43,4,11,0,0,0,3,0,97,18,0,0,16,3,6,0,3,0,0,0,48,15,0,0,7,0,3,0,0,3,0,0,35,18,5,0,16,0,3,0,0
108011153,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,9,0,9,0,12,0,3,0,3,0,4,0,10,3,15,0,46,4,13,0,7,3,8,0,14,0,15,0,64,8,6,0,14,0,14,0,3,0,11,0,58,6,3,0,16,0,7,0,6,3,0,0,43,8,4,0,16,0,7,0,0,0,3,0,33,16,8,3,20,0,3,0,3,0,3,0,64,14,0,0,23,5,3,0,0,0,0,0,48,12,0,0,3,0,3,0,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,9,6,0,0,7,0,4,0,0
108011154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,3,0,5,0,3,0,10,0,23,0,0,0,0,3,0,0,5,0,3,0,14,3,4,0,5,0,8,0,3,0,6,0,30,0,4,0,9,0,10,0,9,3,10,0,41,4,0,0,7,0,10,0,7,3,4,0,34,7,0,0,8,0,3,0,3,0,3,0,26,10,3,0,17,0,11,0,3,0,4,0,52,5,0,0,13,3,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,5,0,3,0,0,0,0,0,12,3,0,0,3,0,0,0,0
108021155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,8,0,16,0,0,0,0,0,0,0,6,0,3,0,12,0,5,0,4,0,7,0,6,0,28,0,53,0,0,0,9,0,20,0,20,5,25,0,77,0,14,0,18,0,31,3,21,3,36,0,128,10,11,0,27,4,36,0,3,0,15,0,117,19,4,0,59,0,17,0,3,3,8,0,125,17,9,0,35,3,24,3,6,0,7,0,105,48,4,7,58,10,15,5,3,0,12,0,160,34,3,0,38,5,8,0,0,0,3,4,102,30,0,0,12,4,0,0,3,0,0,0,47,9,0,0,3,0,0,0,0,0,0,0,13,13,0,0,3,0,0,0,0
108021156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,0,0,0,0,3,4,5,0,18,3,6,0,0,0,0,0,7,0,9,0,27,0,6,0,9,0,9,0,10,3,15,0,51,3,5,0,16,3,9,0,12,0,17,0,75,12,4,4,19,0,13,0,8,6,18,0,86,6,3,0,26,8,19,0,6,0,4,0,73,19,3,0,30,3,10,3,3,0,3,0,68,28,11,3,38,3,20,0,3,4,11,0,122,14,0,5,29,0,3,0,0,0,3,0,50,14,3,0,9,3,7,0,0,0,0,0,28,3,0,0,3,0,4,0,0,0,0,0,11,6,0,0,5,4,0,0,0
108021157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,3,0,3,0,10,0,3,0,0,0,9,0,5,0,10,0,30,0,0,0,3,3,3,0,5,0,7,0,36,6,0,0,19,3,13,3,6,0,7,0,60,6,6,0,11,0,10,0,3,0,3,0,51,5,0,0,13,4,4,0,0,0,0,0,30,23,0,0,19,0,10,0,3,0,0,0,51,11,3,0,12,0,4,0,0,0,0,0,35,7,0,0,8,0,0,0,0,0,0,0,19,3,0,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0
108021158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,11,0,25,0,3,0,0,0,4,0,5,0,15,0,34,6,5,0,6,0,13,0,6,0,10,0,46,0,5,0,10,0,10,0,3,3,10,0,37,0,8,0,10,0,7,0,6,0,5,0,36,7,0,0,10,3,6,0,0,0,3,0,36,17,3,0,24,3,14,0,3,0,7,0,73,5,0,0,9,0,0,0,0,0,0,0,18,6,0,0,4,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0
108021159,0,0,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,16,0,3,0,0,0,0,0,5,0,0,0,10,0,0,0,4,0,7,0,10,0,15,0,32,0,7,0,4,0,14,0,8,0,11,0,39,4,7,0,13,0,13,0,20,0,15,3,78,6,5,0,23,0,18,3,14,0,9,0,78,4,6,0,10,0,11,0,13,3,5,0,60,9,0,3,22,0,14,0,3,0,3,0,61,26,11,0,40,0,17,0,3,0,5,0,94,18,3,0,20,8,5,0,0,0,3,0,59,16,0,0,15,0,0,0,0,0,0,0,34,9,4,0,0,0,4,0,0,0,0,0,13,12,0,0,6,0,3,3,0
108021160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,0,3,0,5,0,4,0,3,0,4,0,25,0,7,0,10,0,6,0,3,0,7,0,31,3,4,0,3,0,7,0,3,3,8,0,36,6,3,0,16,0,5,0,0,0,6,0,37,10,0,0,3,0,3,0,3,0,3,0,27,14,0,0,19,0,9,3,0,0,0,0,50,15,0,0,15,3,4,0,3,0,0,0,47,3,0,3,9,0,0,0,0,0,0,0,24,4,0,0,3,3,3,0,0,0,0,0,12,6,0,0,4,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
108041162,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,13,0,0,0,0,0,0,0,5,0,8,0,21,0,0,0,3,0,9,0,7,3,14,0,39,0,4,0,12,0,11,0,14,3,18,0,69,3,5,0,25,3,26,0,13,0,28,0,99,7,14,3,52,8,39,7,13,0,22,0,155,13,6,3,44,6,29,0,4,3,15,0,119,21,6,0,41,6,19,0,4,0,8,0,98,49,11,0,103,3,32,3,6,0,6,0,219,54,3,4,57,5,12,0,5,4,6,0,140,38,4,0,30,3,5,3,0,0,3,0,90,20,0,0,6,3,7,0,0,0,0,0,37,33,0,0,18,0,9,0,5
108041163,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,4,0,3,0,12,0,25,0,3,0,6,0,12,0,18,0,18,0,61,5,13,0,14,0,21,0,21,4,21,0,96,8,18,4,47,0,61,3,16,3,31,0,200,25,17,3,87,8,46,4,13,3,33,0,228,23,14,3,82,10,41,3,12,0,13,0,205,31,13,0,83,7,38,0,8,3,12,0,196,122,21,4,200,11,78,9,15,0,10,0,473,107,26,6,136,7,28,0,9,0,3,0,322,101,4,0,79,4,13,4,4,0,3,0,225,56,0,0,28,4,22,0,0,0,0,0,111,103,14,0,97,4,22,0,0
108041164,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,9,0,3,0,12,0,0,0,3,0,9,0,6,0,10,0,26,3,4,0,6,0,17,0,16,0,20,0,72,3,17,0,22,0,37,0,25,6,18,0,120,6,6,3,53,3,35,5,12,3,10,0,143,24,11,0,49,0,25,3,9,4,9,0,140,30,6,0,38,4,27,0,9,0,6,0,118,53,6,0,81,9,25,5,5,4,14,0,208,66,3,3,67,3,5,5,3,0,9,0,163,28,3,0,27,3,11,0,0,0,0,0,67,24,0,3,11,3,5,0,0,0,0,0,56,29,4,0,26,3,5,0,0
108041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,13,0,6,0,6,0,11,0,0,0,7,0,35,6,3,0,12,0,12,0,7,0,16,0,45,5,8,0,14,0,14,0,7,0,11,0,68,7,5,0,9,4,11,4,3,0,8,0,60,14,3,0,16,0,10,0,3,3,3,0,45,22,7,0,29,3,8,0,4,3,3,0,76,15,0,0,19,0,9,3,0,0,0,0,50,11,3,0,12,0,0,0,0,0,0,0,27,0,0,0,0,3,3,0,0,0,0,0,11,8,0,0,3,0,3,0,0
108041166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,4,0,5,0,15,0,26,0,4,0,3,0,18,0,7,3,16,0,58,11,9,0,28,0,23,0,16,3,34,0,128,9,5,0,41,5,29,3,7,3,16,0,128,15,6,0,34,3,23,0,10,3,4,0,106,18,4,0,39,0,19,0,3,0,9,0,92,54,5,3,71,3,18,7,4,0,7,0,183,44,3,0,42,3,10,0,3,0,0,0,104,27,0,0,16,3,0,0,0,0,3,0,59,22,0,0,3,4,4,0,0,0,0,0,37,29,5,0,22,0,3,0,0
108051167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,16,3,0,0,3,0,9,0,9,0,12,0,34,0,3,0,8,0,6,0,8,0,15,0,41,6,3,0,13,0,11,3,4,0,0,0,42,8,0,0,10,0,3,0,0,0,8,0,37,3,0,0,13,6,8,0,0,0,3,0,36,9,0,0,13,3,7,0,4,0,3,0,46,5,3,0,33,0,3,0,0,0,0,0,45,8,0,0,10,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,0,11,3,0,0,10,0,0,0,0
108051168,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,3,0,3,0,3,0,6,0,14,0,0,0,8,0,3,0,4,0,6,0,33,0,3,0,3,0,12,0,8,3,16,0,44,10,10,0,15,0,22,0,9,0,16,0,82,3,16,3,32,0,15,3,9,3,16,0,104,11,4,0,29,0,16,3,5,0,7,0,72,17,4,0,34,0,24,0,4,0,5,0,92,29,4,0,69,10,25,0,8,3,7,0,149,32,6,0,42,5,4,4,0,0,3,0,98,14,3,0,23,4,3,0,3,0,3,0,47,18,0,0,5,0,3,0,0,0,0,0,27,14,0,0,16,4,6,0,0
108051169,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,19,0,28,0,0,0,0,0,11,0,8,0,9,0,23,3,0,0,3,0,10,0,19,5,39,0,72,4,4,0,7,3,26,3,27,9,40,0,119,6,17,3,37,0,36,0,29,4,44,0,190,20,7,0,60,9,43,3,11,3,29,0,190,27,14,0,61,6,43,3,10,7,21,0,183,28,4,0,56,4,16,0,6,0,12,0,135,68,12,3,82,3,28,3,8,0,12,0,219,61,3,3,55,7,5,0,3,0,0,0,140,30,6,0,20,3,0,0,0,0,0,0,63,18,0,0,3,0,5,0,0,0,0,0,26,22,0,0,13,3,10,0,3
108051170,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,20,0,0,0,3,0,0,0,5,0,7,0,24,3,3,0,7,0,8,0,9,0,26,0,60,4,6,0,10,0,15,0,18,4,21,0,71,12,6,0,30,5,29,3,9,0,38,3,124,6,16,0,30,0,22,4,14,3,17,0,114,15,7,0,40,4,28,0,10,0,11,0,111,19,4,3,27,6,26,0,6,0,4,0,97,28,10,0,26,5,21,0,4,0,11,0,111,20,3,0,31,8,10,3,0,0,3,0,79,12,0,0,16,0,0,0,0,0,0,0,32,8,0,0,4,0,0,0,0,0,0,0,19,5,4,0,8,0,5,0,0
108051171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,4,0,0,4,11,0,17,3,5,0,0,0,13,0,10,5,10,0,45,0,0,0,8,0,14,3,10,0,14,0,50,5,3,3,23,0,19,0,7,0,9,0,76,13,3,0,19,3,3,0,5,0,5,0,55,10,4,0,10,0,10,4,0,0,13,0,48,24,5,0,16,3,12,3,3,0,3,0,64,7,0,0,13,0,4,0,0,0,0,0,29,3,3,0,4,0,0,0,0,0,0,0,13,3,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
109011172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,5,0,9,0,0,0,4,0,0,0,7,0,6,0,23,0,3,0,6,3,21,0,5,0,17,0,58,5,3,0,21,0,35,0,7,0,5,0,84,5,6,0,60,3,42,4,3,0,9,0,141,13,6,0,79,3,33,3,5,3,0,0,154,22,10,0,78,9,26,5,9,0,4,0,154,80,19,3,148,20,37,9,10,0,4,3,320,82,4,3,108,21,20,4,0,0,3,0,242,70,3,0,77,7,9,0,0,0,3,0,164,39,3,0,20,7,12,0,0,0,0,0,93,46,3,4,48,3,19,3,0
109011173,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,3,0,3,0,9,0,19,0,0,0,0,0,5,0,0,0,7,0,20,0,3,0,3,0,9,0,6,0,10,0,37,7,3,0,17,0,22,0,4,3,11,0,72,8,6,0,40,4,18,0,8,0,12,0,96,13,4,0,39,6,17,0,4,0,8,0,89,10,8,0,32,4,11,0,3,0,4,0,70,36,0,3,61,5,20,0,3,0,0,0,143,44,5,0,51,8,11,0,0,0,5,0,125,18,0,0,32,4,0,0,0,0,0,0,64,15,0,3,13,0,3,0,0,0,0,0,37,23,0,0,16,3,3,0,0
109011174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,15,0,0,0,0,0,6,0,3,0,3,0,18,0,3,0,0,0,5,0,4,0,3,0,18,0,7,0,13,0,16,0,7,0,3,0,53,7,3,0,18,0,10,0,6,0,8,0,56,7,3,0,17,3,13,0,3,0,0,0,47,10,0,0,23,4,12,0,7,0,0,0,65,25,9,0,68,8,23,3,3,0,5,0,138,34,3,0,57,4,5,3,0,0,4,0,114,24,3,0,49,3,3,0,3,0,0,0,89,22,0,0,15,7,6,0,0,0,0,0,50,41,3,3,49,9,7,0,0
109011175,5,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,11,0,3,0,3,0,4,0,0,0,6,0,20,3,0,0,8,0,7,0,0,0,11,0,32,3,0,0,11,0,20,3,6,0,6,0,55,10,8,3,33,6,25,0,10,0,13,0,104,13,3,0,47,0,24,0,9,0,12,0,110,17,10,0,48,9,18,3,6,3,3,0,115,18,3,0,46,6,13,3,5,0,6,0,98,52,16,0,103,7,26,0,6,0,3,0,221,40,3,0,69,14,11,0,0,0,3,0,140,23,3,0,39,9,7,0,0,0,0,0,84,25,0,0,15,4,8,0,0,0,0,0,52,43,8,0,37,3,4,0,0
109011176,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,16,0,0,0,3,0,3,0,16,0,14,0,35,0,0,0,3,0,15,0,11,0,14,0,48,0,4,0,7,0,32,0,15,0,19,0,86,5,5,0,33,0,40,3,10,0,18,0,118,19,7,0,55,7,28,3,14,3,19,0,146,12,4,0,49,4,31,3,6,0,6,0,121,28,3,0,47,11,19,3,3,3,5,0,120,48,10,3,95,13,24,5,6,3,4,0,217,43,3,0,29,3,10,0,4,0,0,0,102,26,3,0,29,5,5,3,0,0,0,0,70,11,0,0,8,0,0,0,0,0,0,0,25,13,0,0,9,3,5,0,0
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,8,0,5,0,0,0,4,0,21,0,0,0,14,0,8,0,0,0,0,0,30,3,3,0,5,0,7,3,0,3,0,0,21,6,3,0,3,0,4,0,0,0,0,0,21,18,5,0,10,3,10,0,0,0,0,0,37,6,0,0,10,0,0,0,0,0,0,0,20,5,0,0,3,0,0,0,0,0,0,0,14,3,0,0,4,0,0,0,0,0,0,0,4,4,0,0,3,0,3,0,0
